iteration,trust_score_0,trust_score_1,trust_score_2,trust_score_3,trust_score_4,trust_score_5,trust_score_6,trust_score_7,trust_score_8,trust_score_9,mean_trust_score,std_trust_score,plateau_duration_0,plateau_duration_1,plateau_duration_2,plateau_duration_3,plateau_duration_4,plateau_duration_5,plateau_duration_6,plateau_duration_7,plateau_duration_8,plateau_duration_9,mean_plateau_duration,std_plateau_duration,uncertainty_0,uncertainty_1,uncertainty_2,uncertainty_3,uncertainty_4,uncertainty_5,uncertainty_6,uncertainty_7,uncertainty_8,uncertainty_9,mean_uncertainty,std_uncertainty
86,,,,,,,,,1.0,,0.6451044066597302,0.21426362514462957,,,,,,,,,2,,7.52265873015873,2.8738106112161117,102.39655356390536,70.18851170604032,68.22378957253686,77.75956343782337,84.3597375044343,74.91649307788143,105.61443997824357,107.47794712845078,127.49450139487726,68.7124816116645,88.71440189758577,19.54810425443025
87,,,,,,,,,,,0.6408158355935384,0.2079437452832009,,,,,,,,,,,7.531904761904762,2.8828093582334517,104.34238040429132,69.52583600342804,68.01060384107952,77.04876336729923,83.94615201397974,75.1940375380629,105.0377659779649,106.6523772129938,126.7096789782519,68.14167532716758,88.46092706645189,19.588681544007873
88,,,,,,,,,1.0,,0.6365272645273465,0.20183188403709365,,,,,,,,,1,,7.541150793650795,2.912310082077857,103.608194591865,68.87563091121562,67.2825240625669,76.28830611712749,83.31391269186624,74.48786501650302,104.44793922065956,105.75180098442806,,68.61089556314299,87.8743593214132,19.47186268005563
89,,,,,,,,,1.0,,0.6322386934611546,0.19594750749829049,,,,,,,,,1,,7.6003968253968255,2.844139307657159,102.8546806289889,68.92877012361024,67.17685396714418,75.84915487541728,82.705782389437,73.92150892833257,103.86563008872906,104.87946393847236,,68.02078691194382,87.36460009833374,19.301876806745266
90,,,,,0.445673859752622,,,,1.0,,0.6279501223949628,0.1903117180966377,,,,,8.0,,,,1,,7.659642857142858,2.7855009304743503,102.1199601809528,68.61553343773389,66.43087109277646,75.11004220788371,,73.55750427531727,103.3521006363192,104.15223525329355,,67.66092036990479,86.79279860374032,19.236330279186113
91,,,,,0.445673859752622,,0.8333275490937431,0.8333275490937431,1.0,,0.6235277046157146,0.18507547523878645,,,,,8.0,,7.0,6.0,1,,7.7299999999999995,2.7379006556118872,104.06495599068003,68.03939181995847,65.77482478170565,74.4052981660435,81.53142636147179,73.0250344500105,,,,67.60670791036954,86.63339804069001,19.5243077839574
92,,,,,,,0.8333275490937431,0.8333275490937431,1.0,,0.6239284623674435,0.18470162176931357,,,,,,,7.0,6.0,1,,7.7075000000000005,2.7313012008930833,103.26619250923844,67.51559758094008,65.98087519127313,74.27347140705278,80.93609311819009,72.38214755419598,,105.496965073928,123.5439043607772,68.10785359154562,86.39203627083775,19.40864577512361
93,,,,,,,0.8333275490937431,,,,0.6186687052467651,0.17502777981957482,,,,,,,7.0,,,,7.767222222222221,2.5661476748014502,102.55320355321793,67.16845896521224,65.77502533262603,73.55484264603527,80.64062269508787,72.34872305747776,,104.92130494500366,130.38276485349832,68.7003901200603,86.79951793319141,20.69486559823532
94,0.48460693428457424,,,,,,0.8333275490937431,,,,0.6134089481260867,0.1656278257299126,9.0,,,,,,7.0,,,,7.826944444444445,2.4062604978125983,,68.02515702783055,65.17766641879356,74.02721332955312,79.9586892006464,71.97542258456431,101.48242400615337,104.09484212422367,135.11738400382268,68.29805973133473,87.1014748415171,21.67546824408958
95,0.48460693428457424,,,,,,,,,,0.6062553002161979,0.15399779101805824,9.0,,,,,,,,,,7.9077777777777785,2.2532832012832267,103.16257642327938,68.02323842046036,64.59864715922198,73.82507652073917,79.31216827120582,71.87342319670852,100.97142995498334,103.33180471364597,139.77167039926428,68.07040456524244,87.29404396247513,22.77916705823054
96,,,,,,,,,,,0.5991020298116652,0.14246869203783763,,,,,,,,,,,7.977500000000001,2.1017895263234525,102.52885177874782,67.7547488133867,64.36104732909018,73.123702166509,78.82931639970401,72.29300386084114,100.4515704955487,102.6461756579652,143.92595039410017,67.55998015561562,87.34743470515085,23.754311627428354
97,,,,,,,,,0.8333313707918487,,0.5919487594071324,0.13106753839831242,,,,,,,,,4,,8.047222222222222,1.9590739340342278,104.1314845817874,67.18037037170238,64.17848032579995,73.20807417616436,78.25555629310384,72.31411519526169,99.93509094642964,101.86075753726496,,67.72107971558216,87.20626831911662,23.698252169227406
98,,,,,,,,,0.8333313707918487,,0.5881288615867627,0.12607194041238912,,,,,,,,,4,,8.056944444444444,1.947581299116077,104.5341657275416,67.54709185259927,63.99804804473672,72.72368516388786,77.6045348459633,72.10665730791719,99.44443912835509,104.05830492890377,,67.14875135272275,87.17950760546671,23.797229982119692
99,,,,,0.47437265028881187,,,,0.8333313707918487,,0.5843089637663929,0.12149016172404539,,,,,7.0,,,,4,,8.066666666666666,1.9405993728551822,103.92804611792594,67.3111015920092,63.57023754487725,72.56289689899417,,71.52464430807258,98.94360664621765,103.43538158567192,,66.65223184620689,86.72103593049444,23.6940906444256
100,,,,,0.47437265028881187,,,,0.8333313707918487,,0.5801303310643209,0.11768855106903277,,,,,7.0,,,,4,,8.088888888888889,1.9307773653551827,103.1822235610773,66.87953624689162,63.35496560051467,71.94852838644202,76.99764797195616,71.14245490702517,98.4996378292453,102.87507140380384,,66.47384436938007,86.26867552863149,23.571450893575292
101,,,,,,,,0.6238847431517666,0.8333313707918487,,0.5759516983622487,0.1143822927312233,,,,,,,,8.0,4,,8.11111111111111,1.9245008972987525,102.33459396380673,66.9380714130396,62.80850732320247,71.2904184804739,76.36487674420026,70.68862711830349,98.01459622159229,,140.6845686639483,66.60202305410948,85.87476252455834,23.478224533070843
102,,,,,,,,0.6238847431517666,,,0.5741002079484208,0.11243207719410177,,,,,,,,8.0,,,8.11111111111111,1.9219331831501911,101.68226564736864,66.47553678761889,62.271533590712,70.79410825333807,75.84345691763639,70.62683027705981,97.54208153163916,103.1676131220098,144.26084209157025,66.56242926465936,85.92266974836124,24.41499285326638
103,,,,,,,0.6666594363671783,,,,0.5722487175345929,0.11072654306469128,,,,,,,8.0,,,,8.11111111111111,1.9206480387850577,100.98326609073165,66.51949019207359,61.76503537833225,70.19229774758297,75.24280576715242,70.13256179347492,,102.41031775380392,143.4544232024616,67.61249946580156,85.54115940388301,24.162342433847588
104,0.4846409097666269,,,,,,0.6666594363671783,,,,0.572249095039949,0.11072624437167539,8.0,,,,,,8.0,,,,8.1,1.9209372712298547,,67.09522155838988,61.399810952150986,69.63591346746678,75.43724878791063,69.48895367109431,96.65571176319123,102.6625629023198,147.14584692386376,67.86796545455309,85.77022227766645,25.05520651873151
105,0.4846409097666269,,,,,,,,,,0.572249095039949,0.11072624437167539,8.0,,,,,,,,,,8.1,1.9209372712298547,99.6427085007163,66.96488509173376,61.186044299499,69.2116356446085,75.21098238427507,69.12268252095994,96.2085986261352,110.66940390314686,151.10626604182798,67.57095489486287,86.68941619077656,26.709146421861735
