iteration,target,tilt,azimuth,system_capacity,dc_ac_ratio,generation_method
63,3.38,66.58525901035476,177.89921523725295,20.0,1.0,BoTorch
64,3.38,66.68668412487122,179.61289754987507,20.0,1.0,BoTorch
65,3.38,66.93838950567692,178.19678948363375,20.0,1.0,BoTorch
66,3.38,66.1581000942452,179.22070985825903,20.0,1.0,BoTorch
67,3.38,66.94713519802238,178.33746930431556,20.0,1.0,BoTorch
68,3.38,66.12009943488691,178.64491102232773,20.0,1.0,BoTorch
69,3.38,66.0947957716182,179.20704209238536,20.0,1.0,BoTorch
70,3.38,66.46003154604763,178.70889298600008,20.0,1.0,BoTorch
71,3.38,66.6381783097786,179.03746501105812,20.0,1.0,BoTorch
72,3.38,67.18469787827304,179.31300486521948,20.0,1.0,BoTorch
73,3.38,67.02117915021088,179.76299919824942,20.0,1.0,BoTorch
74,3.38,66.55980489840061,179.7456408651429,20.0,1.0,BoTorch
75,3.38,66.92513324155962,178.82470859316643,20.0,1.0,BoTorch
76,0.02,88.43341268041824,1.25400261531691,1.5828495330282373,1.4376248050436813,BoTorch
77,3.38,66.4220550003055,178.96108862486665,20.0,1.0,BoTorch
78,3.38,67.12563325928568,178.3607128944418,20.0,1.0,BoTorch
79,2.79,29.29144986694721,165.13869727389613,20.0,1.0,BoTorch
80,3.38,66.20710566105681,178.50758504186737,20.0,1.0,BoTorch
81,3.38,66.72880323928564,179.09758596330389,20.0,1.0,BoTorch
82,3.38,66.1424483091065,179.7959193435958,20.0,1.0,BoTorch
83,3.38,65.87636595202815,180.03038982813987,20.0,1.0,BoTorch
84,3.38,66.50721296071256,179.73326557610488,20.0,1.0,BoTorch
85,3.38,66.42638841625511,178.62258067069163,20.0,1.0,BoTorch
86,3.38,66.30480798567133,179.2798294004688,20.0,1.0,BoTorch
87,3.38,66.51212636671586,178.63876673400154,20.0,1.0,BoTorch
88,3.38,65.71540571675968,179.40650902145666,20.0,1.0,BoTorch
89,3.38,66.45108914902914,178.829118876541,20.0,1.0,BoTorch
90,3.38,67.10167769303803,179.24569390019798,20.0,1.0,BoTorch
91,3.38,66.80334544909955,177.40187006929867,20.0,1.0,BoTorch
92,3.38,66.163122424948,178.7842604271154,20.0,1.0,BoTorch
93,3.38,66.13988144865787,178.2623154343515,20.0,1.0,BoTorch
94,3.38,67.78180283514743,178.75803437507696,20.0,1.0,BoTorch
95,3.38,65.99665283572115,179.40272159404057,20.0,1.0,BoTorch
96,3.38,66.47292193755203,179.50989229608993,20.0,1.0,BoTorch
97,3.38,66.58560167665686,179.07035277541627,20.0,1.0,BoTorch
98,3.38,66.6316241831374,179.79966078778526,20.0,1.0,BoTorch
99,3.38,65.61270090275048,179.24929580604538,20.0,1.0,BoTorch
100,3.36,59.69752459207398,183.97017879350344,20.0,1.0,BoTorch
101,3.38,67.27488017592367,179.3789795578642,20.0,1.0,BoTorch
102,3.38,66.53915948609945,179.72715187028763,20.0,1.0,BoTorch
103,3.38,66.90925349014508,179.59736293930806,20.0,1.0,BoTorch
104,3.38,66.7957171804053,178.9563489488092,20.0,1.0,BoTorch
105,3.38,66.87139106108857,179.48719244997943,20.0,1.0,BoTorch
