iteration,target,tilt,azimuth,system_capacity,dc_ac_ratio,generation_method
27,3.38,64.8425678341482,176.0260718356777,20.0,1.0,BoTorch
28,3.37,68.21129129739131,178.87354347272176,19.930777882247348,1.0008620272020816,BoTorch
29,3.38,65.01578532838784,178.91195739067317,20.0,1.0,BoTorch
30,3.38,65.01311048122784,182.18729972934236,20.0,1.0,BoTorch
31,3.37,60.14062447296976,180.90664675779863,20.0,1.0,BoTorch
32,3.14,90.0,173.92766161847987,20.0,1.0,BoTorch
33,3.38,62.18683094717273,179.5448220231896,20.0,1.0,BoTorch
34,3.38,65.42558217349645,179.51525467655475,20.0,1.0,BoTorch
35,3.16,63.54841400287241,170.34653588497974,19.20143499112064,1.108605401787796,BoTorch
36,3.38,65.42961488629126,180.03625621401528,20.0,1.0,BoTorch
37,3.32,63.35748607619788,166.8248182805458,20.0,1.0,BoTorch
38,3.38,65.15470877274251,179.3811737689615,20.0,1.0,BoTorch
39,3.38,64.98251039320584,179.27759657250337,20.0,1.0,BoTorch
40,3.38,65.01817822796971,178.97494416874,20.0,1.0,BoTorch
41,3.12,56.97224654926145,166.56390440329432,19.394022968504,1.1033117019587606,BoTorch
42,3.25,63.73683518577519,178.69348516974364,18.744110192879745,1.034424624856641,BoTorch
43,3.06,56.45754281745655,164.3246991474741,19.81451513881781,1.1615439040177495,BoTorch
44,3.19,65.19774654228723,172.87784595297168,17.980984134531127,1.026415181943549,BoTorch
45,3.38,65.27715903872097,179.57934805311876,20.0,1.0,BoTorch
46,3.38,65.0437484290018,179.43966574684418,20.0,1.0,BoTorch
47,3.2,69.01630940262324,175.51221057512515,19.848236422051016,1.133285604052587,BoTorch
48,3.38,65.09939092668643,179.44068772777266,20.0,1.0,BoTorch
49,3.16,49.19804104489093,191.5448858493626,20.0,1.045259888374292,BoTorch
50,3.31,59.18916069920678,167.38835667868702,20.0,1.0,BoTorch
51,3.38,64.97388863827298,179.45196597880366,20.0,1.0,BoTorch
52,3.38,65.02496857742754,179.18636142145684,20.0,1.0,BoTorch
53,3.38,65.14328484917218,179.22322819937423,20.0,1.0,BoTorch
54,3.36,64.46793692035634,171.79273679858613,20.0,1.0,BoTorch
55,3.38,65.9409324727847,177.03251470925025,20.0,1.0,BoTorch
56,3.33,55.59128917173542,175.29761480291074,20.0,1.0,BoTorch
57,3.34,70.11343024417455,177.42849627187752,20.0,1.0283265229401328,BoTorch
58,3.37,69.75238695392343,177.055246386345,20.0,1.0,BoTorch
59,3.18,70.61787495718698,173.77290740248893,19.57443527148561,1.1181405795718762,BoTorch
60,3.17,67.96476284503937,178.3740552641621,20.0,1.169592433332452,BoTorch
61,3.33,65.43492106708521,168.15237468972325,20.0,1.0,BoTorch
62,3.26,58.7643741411007,187.2063594845,19.2873440956238,1.024866859710154,BoTorch
63,3.19,68.18208324591659,170.54330327587786,19.51400449058237,1.0986679592459774,BoTorch
64,3.15,56.06373371540107,188.91590969505705,20.0,1.1316512841285769,BoTorch
65,3.14,61.35511101910381,179.82642435715573,18.93887941295557,1.1319302353352347,BoTorch
66,3.13,64.13490545236576,175.96060792944425,19.807209115141365,1.20078820888636,BoTorch
67,3.2,63.87671213191496,168.92815928498158,20.0,1.1094685143637932,BoTorch
68,3.23,65.28614115596812,196.32201703435615,19.88944407054696,1.0272275711832446,BoTorch
69,3.38,65.36718189216421,179.23105672598126,20.0,1.0,BoTorch
70,3.38,64.5816023647499,181.32926154250197,20.0,1.0,BoTorch
71,3.38,69.06869882208345,177.69719874409438,20.0,1.0,BoTorch
72,3.38,65.52900849328545,177.15866112707192,20.0,1.0,BoTorch
73,3.21,60.00131077796394,176.286957912116,20.0,1.122482749181724,BoTorch
74,3.36,68.4122257743449,175.0367640880597,20.0,1.0054834308981369,BoTorch
75,3.36,68.01062098076135,182.4336935065446,20.0,1.0090288610781386,BoTorch
76,3.23,62.43810020746042,181.8200831669056,20.0,1.1170488304050934,BoTorch
77,3.38,65.40560985979668,179.3116428399999,20.0,1.0,BoTorch
78,3.31,56.98592367480123,175.66885502101474,20.0,1.028321487560946,BoTorch
79,3.38,65.06337568899475,181.00574339827784,20.0,1.0,BoTorch
80,3.38,67.27263202548616,181.5754383086756,20.0,1.0,BoTorch
81,3.38,68.24465884349108,177.9472630076959,20.0,1.0,BoTorch
82,3.38,67.03695594756795,180.83196809438493,20.0,1.0,BoTorch
83,3.37,68.52496654192058,173.8414696867378,20.0,1.0,BoTorch
84,3.38,68.4863332302476,178.58674638048495,20.0,1.0,BoTorch
85,3.38,63.47641644578886,181.0939534533056,20.0,1.0,BoTorch
86,3.37,69.51643735762975,176.47502220142744,20.0,1.0,BoTorch
87,3.37,67.80701724367039,175.49461767564546,20.0,1.0,BoTorch
88,3.36,67.2243879136624,181.5313242692256,20.0,1.0119620761634385,BoTorch
89,3.35,70.05705328828526,173.83889524074857,20.0,1.0093214823975858,BoTorch
90,3.32,58.77769932311563,169.2889816982454,20.0,1.0,BoTorch
91,3.37,61.16585068748776,181.01157701747235,20.0,1.0,BoTorch
92,3.29,66.14178376921176,171.45469229167617,20.0,1.0458684537209502,BoTorch
93,3.38,66.9038493103999,179.97795783903507,20.0,1.0,BoTorch
94,3.36,61.34594633869784,181.4700137184848,20.0,1.0089485983545468,BoTorch
95,3.36,68.77208146741768,182.47002376477863,19.790083524972648,1.0,BoTorch
96,3.28,57.56519617586348,175.96694941089171,19.70304280520737,1.0379882229363282,BoTorch
97,3.37,68.60355183833751,185.35658533350363,20.0,1.0,BoTorch
98,3.38,66.6617298370294,179.61590334070135,20.0,1.0,BoTorch
99,3.38,67.9410359462142,175.7786922704916,20.0,1.0,BoTorch
100,3.38,64.67965445066491,177.46649099093105,20.0,1.0,BoTorch
101,3.37,71.6374342734978,181.1056553043572,20.0,1.0,BoTorch
102,3.37,60.921482267935104,177.29092993239138,20.0,1.0,BoTorch
103,3.38,69.57402745531981,177.8759758729999,20.0,1.0,BoTorch
104,3.38,68.59027224123697,179.43989032958393,20.0,1.0,BoTorch
105,3.38,69.63049811122917,179.7001515200793,20.0,1.0,BoTorch
