iteration,target,tilt,azimuth,system_capacity,dc_ac_ratio,generation_method
24,2.88,72.71828705288827,174.86955171774758,13.578647943125592,1.0225752424391672,BoTorch
25,3.09,77.76085641613471,169.6742718198546,19.9624811267988,1.1628568267596178,BoTorch
26,3.38,68.01768949746703,177.47209514342157,20.0,1.0,BoTorch
27,3.34,63.6741843806245,169.37134234870888,20.0,1.0,BoTorch
28,3.33,70.03773842118487,169.05561404571702,20.0,1.0,BoTorch
29,3.29,50.95504620258857,182.86991920729156,20.0,1.0,BoTorch
30,3.35,61.48380092106533,171.45438895884686,20.0,1.0,BoTorch
31,3.38,65.06216561271977,178.0355780679406,20.0,1.0,BoTorch
32,3.38,65.20674350232805,178.2532947132937,20.0,1.0,BoTorch
33,3.38,65.5188544336557,178.2501072728787,20.0,1.0,BoTorch
34,3.38,65.19635117532276,178.50211256240212,20.0,1.0,BoTorch
35,3.38,65.32926043998471,178.5884817394782,20.0,1.0,BoTorch
36,2.9,64.43691704673267,145.59647823114457,19.73977754692524,1.0136603512222748,BoTorch
37,3.38,65.29203459743087,178.5710333969897,20.0,1.0,BoTorch
38,3.38,65.48247070958699,178.61754201319815,20.0,1.0,BoTorch
39,3.07,79.54269706955535,192.04615172155025,18.64381932267801,1.068107120063989,BoTorch
40,3.09,46.50032111026484,182.2407631322415,19.30473221220167,1.076495603239599,BoTorch
41,3.38,65.41352691398424,178.7550298378858,20.0,1.0,BoTorch
42,2.89,63.63509873455411,159.9486338914936,16.368237296360036,1.0861492551408185,BoTorch
43,3.38,65.28021559858733,178.8591711501278,20.0,1.0,BoTorch
44,2.87,61.752560787273424,203.56796355918908,16.58417265460764,1.0570108032106311,BoTorch
45,3.38,65.36599557759268,178.79456679210375,20.0,1.0,BoTorch
46,3.38,65.40482635999405,178.77004104115727,20.0,1.0,BoTorch
47,3.38,65.45638944002334,178.76980679808696,20.0,1.0,BoTorch
48,2.8,46.12413891175098,171.514409606104,15.802881236208547,1.1254524458142656,BoTorch
49,2.74,48.53354894796567,193.24835589001407,15.54254841593558,1.182523717408838,BoTorch
50,2.96,61.157909559342,164.2652837146353,17.642650821753417,1.1475711878610395,BoTorch
51,3.38,65.55511659771332,178.85444881711365,20.0,1.0,BoTorch
52,3.38,65.71601203235592,178.8238652171803,20.0,1.0,BoTorch
53,2.97,63.14093943250727,175.97538361895775,16.467000056903615,1.1512769106053025,BoTorch
54,3.38,65.55528666322701,178.94292057685882,20.0,1.0,BoTorch
55,3.16,89.68022611299557,179.819856563128,20.0,1.0,BoTorch
56,3.29,50.8655455762586,179.81106043560578,20.0,1.0,BoTorch
57,3.09,67.162457713785,175.10368631839867,17.850873971798062,1.1101498269300634,BoTorch
58,3.38,65.64625187354268,179.09383811497264,20.0,1.0,BoTorch
59,3.09,47.98235846425203,196.78903998851453,19.24526015158485,1.010288376733116,BoTorch
60,3.38,65.6449172643175,179.1015190441471,20.0,1.0,BoTorch
61,3.19,66.98078213668762,186.4697604792184,19.74318439450811,1.1192832718682773,BoTorch
62,3.38,65.74867894718757,179.09466096494333,20.0,1.0,BoTorch
63,3.02,50.88232049112863,186.94506558774827,16.9340938059325,1.03059120762394,BoTorch
64,3.13,55.58777257432446,169.44426209946647,17.78053229240156,1.011706631555778,BoTorch
65,3.38,65.74523739364822,179.00134488619474,20.0,1.0,BoTorch
66,3.33,61.57312867453319,190.42713439963612,20.0,1.0,BoTorch
67,3.38,65.67150495552315,179.4531270449771,20.0,1.0,BoTorch
68,3.33,70.55560400904791,177.0576227402718,20.0,1.031268497367065,BoTorch
69,3.31,74.08647772214657,180.45167167425163,19.972672770030123,1.0317026319069211,BoTorch
70,3.38,65.66910218700428,179.41811047500056,20.0,1.0,BoTorch
71,3.32,60.95101053175681,185.7464011840788,20.0,1.0284727989605915,BoTorch
72,3.34,70.12734548045694,170.5184592907509,20.0,1.0,BoTorch
73,3.37,67.95427397119091,174.5096281900719,20.0,1.0,BoTorch
74,3.38,69.83553406130677,177.53624218794448,20.0,1.0,BoTorch
75,3.35,62.048747686240525,172.86074375981516,20.0,1.0037301664523692,BoTorch
76,3.36,70.71023106615952,173.02782343437127,20.0,1.0,BoTorch
77,3.38,66.01177882341588,179.38257555616897,20.0,1.0,BoTorch
78,3.36,73.11625308893811,180.21815432279664,20.0,1.0,BoTorch
79,3.37,70.99874320699737,181.28512530548792,20.0,1.0,BoTorch
80,3.38,66.75249599617324,181.42487192078545,20.0,1.0,BoTorch
81,3.37,68.58263270189047,174.41854909814649,20.0,1.0,BoTorch
82,3.37,61.440513924832935,176.82789811335036,20.0,1.0027470558125686,BoTorch
83,3.38,66.82863864065001,178.6289000338658,20.0,1.0,BoTorch
84,3.38,66.60763140587554,179.04836497696658,20.0,1.0,BoTorch
85,3.38,68.75897705623271,181.41832364343287,20.0,1.0,BoTorch
86,3.36,63.9201667721229,185.90990632972057,20.0,1.0,BoTorch
87,3.37,69.94638857139635,176.29906573338965,20.0,1.0,BoTorch
88,3.38,68.71250749946284,177.3519309369002,20.0,1.0,BoTorch
89,3.38,63.54863247425173,180.9934289596941,20.0,1.0,BoTorch
90,3.37,71.33547884054653,177.7034723147322,20.0,1.0,BoTorch
91,3.38,65.0450525335585,178.7529942567887,20.0,1.0,BoTorch
92,3.37,64.98447537511652,180.780114598844,20.0,1.0061437653959475,BoTorch
93,3.38,66.22624468992414,180.06395196146295,20.0,1.0,BoTorch
94,3.38,66.34532407992208,177.24279097872653,20.0,1.0,BoTorch
95,3.38,66.95193422343887,183.3292407817997,20.0,1.0,BoTorch
96,3.38,64.71487228665534,181.9109107055455,20.0,1.0,BoTorch
97,3.34,70.23204841918738,188.8603603578659,20.0,1.0,BoTorch
98,3.38,67.65809009166115,182.38045970138916,20.0,1.0,BoTorch
99,3.28,64.64934376947701,195.54494998210964,20.0,1.0008880956709192,BoTorch
100,3.38,67.08225700087415,179.10091990487356,20.0,1.0,BoTorch
101,3.38,65.73490777095499,181.73872433495404,20.0,1.0,BoTorch
102,3.38,64.92751356750671,182.2720637329954,20.0,1.0,BoTorch
103,3.38,68.36915947533825,176.36627528447804,20.0,1.0,BoTorch
104,3.38,66.1030421555182,176.2450993237484,20.0,1.0,BoTorch
105,3.36,63.67558433741723,185.827711617054,20.0,1.0,BoTorch
