iteration,target,tilt,azimuth,system_capacity,dc_ac_ratio,generation_method
67,3.08,56.75672774084827,169.54315300065173,18.364514010377256,1.1047107734475476,BoTorch
68,3.07,55.60058114254096,182.5426020278734,19.583257620721767,1.2038431171482915,BoTorch
69,3.18,68.73809886172062,172.0866109869423,17.50792194018051,1.0,BoTorch
70,3.15,65.79587844623322,189.74502414604385,19.414470008655528,1.1233967649053558,BoTorch
71,3.25,62.27954726648651,178.44475716183348,20.0,1.0964013717119,BoTorch
72,3.1,61.53509048959719,175.1215404022125,18.31627286031859,1.1264571332879063,BoTorch
73,3.38,66.20804507823655,179.114859392188,20.0,1.0,BoTorch
74,3.33,66.98877982708237,174.0798471444116,19.57229145784127,1.0088391696477406,BoTorch
75,3.38,69.18359192463487,178.23712254814083,20.0,1.0,BoTorch
76,3.36,65.22152667641282,172.14810899194464,20.0,1.0,BoTorch
77,3.37,67.80953856781052,173.17471276375898,20.0,1.0,BoTorch
78,3.38,66.8431233467474,179.8049388275691,20.0,1.0,BoTorch
79,3.37,71.13031360248816,182.0987562336939,20.0,1.0,BoTorch
80,3.38,67.21754139140376,182.75633886571148,20.0,1.0,BoTorch
81,3.38,68.32234503828255,177.63377982397796,20.0,1.0,BoTorch
82,3.38,66.2712886607501,179.034856843011,20.0,1.0,BoTorch
83,3.38,67.2736032221336,176.0158802357701,20.0,1.0,BoTorch
84,3.38,66.28947296404655,179.0655746446136,20.0,1.0,BoTorch
85,3.38,68.68169107514302,180.62806499912696,20.0,1.0,BoTorch
86,3.38,67.3389177978352,176.5394230943891,20.0,1.0,BoTorch
87,3.38,67.23683209154322,180.58231498584317,20.0,1.0,BoTorch
88,3.35,58.06260302778104,177.17042201191916,20.0,1.0,BoTorch
89,3.38,66.50929547044409,179.02179882340243,20.0,1.0,BoTorch
90,3.37,68.34758674645862,175.20229770301142,20.0,1.0,BoTorch
91,3.38,69.41654425409426,180.01839525610416,20.0,1.0,BoTorch
92,3.38,66.22910904009643,179.144356472754,20.0,1.0,BoTorch
93,3.37,61.69575669490221,180.3033255167142,20.0,1.0016869446076853,BoTorch
94,3.38,69.1957455608524,177.9795659618068,20.0,1.0,BoTorch
95,3.37,71.36152745125332,180.0910915424498,20.0,1.0,BoTorch
96,3.38,67.49704226395903,179.2284421750922,20.0,1.0,BoTorch
97,3.37,68.66167634947941,175.94553772682468,20.0,1.0,BoTorch
98,3.38,65.5352707049533,175.83883389137455,20.0,1.0,BoTorch
99,3.37,71.19504215445073,176.88818544918036,20.0,1.0,BoTorch
100,3.36,68.47721062304379,174.63485790753796,20.0,1.005692894489696,BoTorch
101,3.37,61.66526775425494,182.45904913654925,20.0,1.0,BoTorch
102,3.37,71.81089352859769,179.49868340335814,20.0,1.0,BoTorch
103,3.37,69.37025977927188,174.80601039880312,20.0,1.0,BoTorch
104,3.36,71.6639325173862,183.35939234965343,20.0,1.0028415761459806,BoTorch
105,3.38,68.67110167015156,176.1099035058354,20.0,1.0,BoTorch
