iteration,trust_score_0,trust_score_1,trust_score_2,trust_score_3,trust_score_4,trust_score_5,trust_score_6,trust_score_7,trust_score_8,trust_score_9,mean_trust_score,std_trust_score,plateau_duration_0,plateau_duration_1,plateau_duration_2,plateau_duration_3,plateau_duration_4,plateau_duration_5,plateau_duration_6,plateau_duration_7,plateau_duration_8,plateau_duration_9,mean_plateau_duration,std_plateau_duration,uncertainty_0,uncertainty_1,uncertainty_2,uncertainty_3,uncertainty_4,uncertainty_5,uncertainty_6,uncertainty_7,uncertainty_8,uncertainty_9,mean_uncertainty,std_uncertainty
83,0.4298701762144788,,0.3405074721234547,,,,,0.39877531115028936,,,0.4776578617494409,0.16949440744866467,11.0,,8.0,,,,,7.0,,,9.975576923076922,2.6396157621196514,,23.04284633762149,,10.131901875003235,19.197343301385654,21.010384397672823,8.623637220698178,,10.20524804720772,15.54904970867329,15.70831849350284,4.565755951300836
84,0.4298701762144788,,0.3405074721234547,,,,,0.39877531115028936,,,0.47352896032985897,0.16352498517621653,11.0,,8.0,,,,,7.0,,,10.028717948717949,2.5915616365381573,,22.960172291993032,,10.074615988808734,19.1261757851032,20.89989767520136,8.574376585464687,,10.156801980639525,15.45990820956168,15.685670088928765,4.5646083929840255
85,0.4298701762144788,,0.3405074721234547,,,,,0.39877531115028936,,,0.4694000589102771,0.15775815767266718,11.0,,8.0,,,,,7.0,,,10.081858974358974,2.5461027516047197,17.32085237636225,22.87928069077644,15.457312063378142,10.019549009839482,19.08134588750093,20.802098760141263,8.525846421193927,,10.10928872263072,15.391793506589186,15.66959336969368,4.568970376277733
86,,0.6278460972351179,,,0.6462268178509746,,,0.39877531115028936,0.3304614701316307,,0.4653000717652419,0.15220006068192593,,9.0,,,9.0,,,7.0,12.0,,10.135909090909092,2.4920498060826004,17.22516426878901,,15.388439355645716,9.96542524651799,,20.705802386656465,10.149879628003127,,,15.30703297743234,15.846755324566994,4.408357066780073
87,,0.6278460972351179,,,0.6462268178509746,,,0.39877531115028936,0.3304614701316307,,0.46314598314337924,0.14943248131680464,,9.0,,,9.0,,,7.0,12.0,,10.157651515151516,2.4642805088521356,17.154627185181667,,15.307718709988938,9.911600909232446,,20.60385976483649,10.094523893204,17.24754967205681,,15.261147338917397,15.86066150071789,4.491546950552393
88,,0.6278460972351179,,,0.6462268178509746,,,,0.3304614701316307,0.6207335518031922,0.461257719070436,0.14680721951434897,,9.0,,,9.0,,,,12.0,7.0,10.19050505050505,2.423737119054672,17.082627204533672,,15.223908239659073,9.858805933562753,,20.50990281754716,10.040060324120738,17.196276647442915,,,15.860257931697262,4.574671018125075
89,,0.6278460972351179,,,0.6462268178509746,,,,0.3304614701316307,0.6207335518031922,0.4615916865306325,0.14673308174197153,,9.0,,,9.0,,,,12.0,7.0,10.210858585858587,2.401134110866253,17.01092180520022,,15.158040697670048,9.80654775733048,,20.41741378552205,9.986465322382443,17.138738298450107,,15.114001660919824,15.861338909408943,4.659950838037711
90,,0.6278460972351179,,,0.6462268178509746,0.6392546018977046,,,0.3304614701316307,,0.45925564370958394,0.1439659292444831,,9.0,,,9.0,11.0,,,12.0,,10.242323232323232,2.3651966036636884,16.93568628888775,24.705599090734427,15.092920006867626,9.755669582292644,19.82465113438988,,9.933716149720098,17.078405226007646,9.928845657916474,15.052643138148344,15.892985840679255,4.775670947130504
91,,,,,,0.6392546018977046,,,,,0.4567451084359823,0.1413751195515289,,,,,,11.0,,,,,10.283636363636365,2.3184221085384475,16.847829130854823,24.625906650274324,15.027762742967292,9.704470350785597,19.74249515778985,,9.881766099428337,17.02813572207085,9.87417122151966,14.983340864632456,15.854190841845645,4.794136823707629
92,,,,,,0.6392546018977046,0.27015246357912637,,,,0.45423457316238053,0.13921244773555003,,,,,,11.0,14.0,,,,10.324949494949495,2.272942663194202,16.781959640257224,24.54864759652809,14.94587542656933,9.655103997950912,19.70596469112312,,,16.97772449180072,9.823652059801065,14.924285087908258,15.822458703032826,4.81767062515535
93,,,,0.30598183597372997,,0.6392546018977046,0.27015246357912637,,,,0.4517234589466767,0.1374988819857854,,,,14.0,,11.0,14.0,,,,10.372929292929294,2.2395708846046056,16.691490944988526,24.471530879976957,14.877200195143844,,19.668728645386462,,9.78030432847282,16.891105906526434,9.78367841839602,14.865789976312744,15.78713980277848,4.839348128648738
94,,,,0.30598183597372997,,0.6392546018977046,,,,,0.4492136070841635,0.1362492479531197,,,,14.0,,11.0,,,,,10.414242424242424,2.1966016387388665,16.627321335913148,24.39472216112936,14.811275822883012,9.55873912572197,19.56520423360817,,9.730727337440811,16.841000711909366,9.737685908675786,14.795462165104553,15.750109431943633,4.859164696875427
95,,,0.34224120078745274,,,0.6392546018977046,,,,,0.4467037552216503,0.1354777654929963,,,9.0,,,11.0,,,,,10.455555555555556,2.1547443400795805,16.563687505256926,24.317974175266315,,9.511619117596496,19.528576765058688,21.64326386335577,9.681894061623408,16.790832591005206,11.878614755968703,14.732117459178257,15.940060226194555,4.653617390638155
96,0.4311436448842049,,0.34224120078745274,,,,,0.4226995205530349,,,0.44417656607249717,0.1352056823249474,10.0,,9.0,,,,,8.0,,,10.486868686868686,2.120874431995014,,24.24131936198444,,9.465144452956997,19.491189380969537,21.59043706152595,9.633266085690089,,11.820363970989934,14.672885367456203,15.921901086181304,4.656218507903204
97,0.4311436448842049,,0.34224120078745274,,,,,0.4226995205530349,,,0.44137197538651807,0.1354574944900158,10.0,,9.0,,,,,8.0,,,10.516161616161616,2.0989765313930606,,24.165366412503825,,9.419379353675923,19.453428243889935,21.50601969570696,9.584484661454937,,11.776411441451812,14.61687035625563,15.902422846152088,4.654842341097937
98,0.4311436448842049,,0.34224120078745274,,,,,0.4226995205530349,,0.3804326264911528,0.4385673847005389,0.13617924495949463,10.0,,9.0,,,,,8.0,,8.0,10.545454545454545,2.077824673041695,,24.043080456470584,,9.374155265010714,19.35504348343688,21.419824598191543,9.538245094978338,,11.732849109770532,,15.876992888512785,4.6400031325750914
99,0.4311436448842049,,0.34224120078745274,,,,,0.4226995205530349,,0.3804326264911528,0.4384328042958046,0.13599579269009848,10.0,,9.0,,,,,8.0,,8.0,10.563636363636364,2.0709721436645907,,23.94365999494809,14.515006546646898,9.327552431731432,19.317582280509274,21.331019396303127,9.492234647338996,,11.79745045994146,,15.870382231247342,4.625322312660251
100,0.4311436448842049,,,,,,,0.4226995205530349,,0.3804326264911528,0.43829822389107037,0.13581582492761207,10.0,,,,,,,8.0,,8.0,10.581818181818182,2.064737391502311,17.20209803935376,23.87060415155008,14.450648588400032,9.283809373642129,19.266719507990132,21.249267600194948,9.44656742548489,17.438006914854387,11.75520513228207,,15.854898441427741,4.62544848138913
101,,0.6366566283208756,,,0.6226124422444476,,,,,0.3804326264911528,0.4381636434863361,0.13563935554188028,,10.0,,,10.0,,,,,8.0,10.6,2.0591260281974,17.142261094622192,,15.342783370835312,9.238396135719364,19.19219593844028,21.1683807746864,9.40192249350447,17.3902723367171,11.709917227176378,,15.931442712707906,4.654840138316677
102,,0.6366566283208756,,,,,,,,0.3804326264911528,0.4381636434863361,0.13563935554188028,,10.0,,,,,,,,8.0,10.6,2.0591260281974,17.07331724373778,,15.272568456557014,9.195830045917823,19.155628345352024,21.067236695244404,9.357842011524294,18.151186362330257,11.655359171518914,,15.992890201086258,4.737416861631607
103,,0.6366566283208756,,,,,,,,0.3804326264911528,0.4381636434863361,0.13563935554188028,,10.0,,,,,,,,8.0,10.6,2.0591260281974,16.995419530663415,,15.19925927638665,9.153832955978029,19.11874242615914,20.9670664138561,9.314058112999556,18.10397414223893,11.600015737019774,14.555245004794315,15.972393819728415,4.790018268371986
104,,0.6366566283208756,,,,,,,,,0.4381636434863361,0.13563935554188028,,10.0,,,,,,,,,10.6,2.0591260281974,16.937476779826373,,15.135459291865848,9.114557885797964,19.08046652559796,20.88503966214497,9.270788074873463,18.057025959253117,11.560402650977448,14.49713449930118,15.953658274203931,4.845796778997116
105,,0.6366566283208756,,,,,,,,,0.4381636434863361,0.13563935554188028,,10.0,,,,,,,,,10.6,2.0591260281974,18.517901578952884,25.280138227613715,15.064894434794867,9.071272617582078,19.04190020328633,20.80863960598483,9.22851430716019,18.010027627459216,11.512369799820837,14.445556159346529,16.098121456200147,4.960551612139284
