iteration,trust_score_0,trust_score_1,trust_score_2,trust_score_3,trust_score_4,trust_score_5,trust_score_6,trust_score_7,trust_score_8,trust_score_9,mean_trust_score,std_trust_score,plateau_duration_0,plateau_duration_1,plateau_duration_2,plateau_duration_3,plateau_duration_4,plateau_duration_5,plateau_duration_6,plateau_duration_7,plateau_duration_8,plateau_duration_9,mean_plateau_duration,std_plateau_duration,uncertainty_0,uncertainty_1,uncertainty_2,uncertainty_3,uncertainty_4,uncertainty_5,uncertainty_6,uncertainty_7,uncertainty_8,uncertainty_9,mean_uncertainty,std_uncertainty
84,,,,,0.6661863596484853,,,,0.8328431387164387,,0.5475692165622876,0.10843225613433323,,,,,10,,,,6.0,,8.683585858585857,1.533596087633273,3.1868742529290675,3.570185361218981,2.8790055963489185,2.997385776453637,2.8758668010293187,3.2102599021683296,2.909542199755637,2.975798809830304,,3.355588433154545,3.041888738429782,0.2907429832339318
85,,,,,,,,,0.8328431387164387,,0.5452407956952863,0.10685398135941639,,,,,,,,,6.0,,8.713232323232322,1.5443858381505218,3.171089989914688,3.570647401499792,2.869591228846265,2.991268596506483,2.867629091903704,3.273221558592168,2.8965018572473213,3.019574760116368,,3.40985982310276,3.05171123516666,0.3035636523511519
86,,,,,,,,,0.8328431387164387,,0.5429123748282849,0.1054956715653392,,,,,,,,,6.0,,8.742878787878787,1.558905720269612,3.236553637501053,3.554616162075501,2.8650621827285674,2.9799033587868724,2.8570811914264365,3.255811616840897,2.8843354298912205,3.0024334719838355,,3.394052959152855,3.0466925846852257,0.30525034934465806
87,,,,,,0.4869586422307923,,,0.8328431387164387,,0.5405839539612837,0.10436591555853804,,,,,,8.0,,,6.0,,8.772525252525252,1.577052707690001,3.218364644184096,3.594079106682457,2.86103311950874,2.9631528304278656,2.8484520532092903,,2.8704483158946807,3.0035017795158776,,3.3804257530169832,3.041250772138297,0.3128205975566677
88,,,,0.4951363786956687,,0.4869586422307923,,,0.8328431387164387,,0.5383186601473311,0.10344068777823248,,,,8,,8.0,,,6.0,,8.791060606060606,1.6038454492179237,3.209320640607748,3.595996692365005,2.856294815748085,,2.8352660135401364,3.2374413630590744,2.85796491044011,3.0047195120055297,2.4157714215209607,3.36561487435348,3.032967233435749,0.3146255891790203
89,,,,0.4951363786956687,,,,,,,0.5339524927146636,0.09671116321609294,,,,8,,,,,,,8.804040404040403,1.6216585810252777,3.2006441682284734,3.638947527447912,2.9167980917384515,,2.8193148343702217,3.2192804153251138,2.842745656989348,3.0095604946046874,2.4118729308327644,3.3466916365074924,3.0345267107051326,0.319190308572803
90,,0.4968303037373319,,0.4951363786956687,,,,,,0.5,0.5295863252819962,0.090101474499432,,11,,8,,,,,,7,8.8170202020202,1.6442828552442548,3.188028346352065,,2.9120850438898835,,2.8113686744547186,3.2095920194828307,2.9571074994596898,3.001975692521321,2.398637862939608,,3.0370672546384205,0.31409154769544984
91,FAILED,0.4968303037373319,,0.4951363786956687,,,,0.47479117735640225,,0.5,0.5257820952982643,0.08342794875629252,FAILED,11,,8,,,,10,,7,8.838333333333335,1.6517717760029684,,,2.906236561676328,2.9156698715858584,2.8025306533148084,3.2004141264049566,2.9418269839557287,,2.393368921013032,,3.02701098983344,0.3131701246320915
92,,0.4968303037373319,,,,,,0.47479117735640225,,0.5,0.5219856337567128,0.07691549452867746,,11,,,,,,10,,7,8.860555555555555,1.6515657554104362,3.1673080313766317,,2.894527299775873,2.9005580473296013,2.793160860958236,3.190922672147151,2.927841040816826,,2.3890566177578005,,3.0161851264691726,0.3124081351197006
93,,0.4968303037373319,0.4877655598923229,,,,,0.47479117735640225,,0.5,0.5181891722151613,0.07061749394008106,,11,11.0,,,,,10,,7,8.882777777777779,1.655187692165543,3.1566861866909965,,,2.8853480619526883,2.7817608230276947,3.249738444764951,2.9174399518063145,,2.384814040901894,,3.01227975520823,0.3162036338040415
94,,0.4968303037373319,0.4877655598923229,,0.499279539472728,,0.49951830462702934,0.47479117735640225,,0.5,0.5144019369739627,0.0645928928945715,,11,11.0,,9,,11.0,10,,7,8.896666666666667,1.6518474505837395,3.1478991674493164,3.596480787266047,,2.8719811743318955,,3.232972141315169,,,2.383585096956502,,3.0013567964118097,0.31447699111289196
95,,,0.4877655598923229,,0.499279539472728,,0.49951830462702934,0.47479117735640225,,0.5,0.5122837699345218,0.058347029957425287,,,11.0,,9,,11.0,10,,7,8.912222222222223,1.6415516034126574,3.1317294261764155,3.596437821383794,,2.8654481245031413,,3.218756169810606,,,2.371196501547036,3.269837516919704,2.9903630554549974,0.31614926205699617
96,,,0.4877655598923229,,0.499279539472728,0.4867184887217017,0.49951830462702934,0.47479117735640225,0.664869309438612,,0.5101629345227576,0.05211301469812244,,,11.0,,9,7.0,11.0,10,7.0,,8.938888888888888,1.6209374669014653,3.124296720719799,3.5778890726132704,,2.8696326267484515,,,,2.926282518389015,,3.298419024733064,2.9841736649248864,0.3183030361822078
97,,,0.4877655598923229,,0.499279539472728,0.4867184887217017,0.49951830462702934,,0.664869309438612,,0.5101447738958298,0.05211786896422643,,,11.0,,9,7.0,11.0,,7.0,,8.965555555555557,1.6021779158614295,3.109916862441127,3.561542450795061,2.8341470278858703,2.8576243202607503,,,,2.924751237189468,,3.367593904549291,2.9810582529170375,0.32604025492026484
98,,,,,0.499279539472728,0.4867184887217017,0.49951830462702934,,0.664869309438612,,0.5101266132689022,0.052122742263901276,,,,,9,7.0,11.0,,7.0,,8.992222222222221,1.5843528881136533,3.1006601299686265,3.5617488723076605,2.840310733732462,2.852162275448443,2.724366372719984,,,2.9155771093147704,2.337236644353497,3.35994223208365,2.9741421201171834,0.32774271149191786
99,,,,,,0.4867184887217017,0.49951830462702934,,,,0.5101084526419746,0.05212763459180875,,,,,,7.0,11.0,,,,9.018888888888888,1.5674942652542425,3.085145192220253,3.5638835875131103,2.86734497038542,2.847471964710384,2.710940769600276,,2.847794398142552,2.911347389936789,2.3352925736958574,3.3499005453429294,2.9699555789374554,0.3268721287304611
100,0.4969977830062047,,,,,0.4867184887217017,,,,,0.5100902920150469,0.0521325459425918,8,,,,,7.0,,,,,9.045555555555556,1.551633547802659,,3.564293169272257,2.859933845903969,2.8398267007656317,2.6996895326711443,3.1708539548310792,2.8352149438493908,2.909480989842896,2.33372422067116,3.339569230958761,2.9627751280977948,0.32702439474836986
101,0.4969977830062047,,,0.4941691496052552,,,,,,,0.5100779513518193,0.05213601326347533,8,,,9,,,,,,,9.066666666666666,1.540562667772179,,3.559525837879142,2.8522677335737563,,2.68692068983137,3.226849293616013,2.9023479186971644,2.9070668011606013,2.329561696469242,3.3295825773167467,2.9690803305063542,0.32920207653402733
102,0.4969977830062047,,,0.4941691496052552,,,,,,,0.5100752829794961,0.05213653786903576,8,,,9,,,,,,,9.077777777777778,1.530795000427338,,3.5481385092532167,2.8384481842614595,2.8231664278672515,2.674164503045484,3.211168074309294,2.892240305370361,2.9039296465582543,2.3188822711820487,3.3225158443082377,2.958785745835008,0.3291544392099687
103,0.4969977830062047,,,,,,,,,,0.5100726146071729,0.05213706369842207,8,,,,,,,,,,9.088888888888889,1.521694961401777,,3.543858394808677,2.8312786048635235,2.815868744185287,2.666481383948611,3.195484483698534,2.8789786454390924,2.8906062737907696,2.3124257677593585,3.3870458248627866,2.956725131554252,0.33765307320806703
104,0.4969977830062047,,,,,,,,,0.49975984649090927,0.5100699462348497,0.05213759075159722,8,,,,,,,,,8,9.1,1.5132745950421556,3.0352426921772904,3.539109376538902,2.827621707692354,2.802324820768266,2.663241080602261,3.1948133170177986,2.8682719237710748,2.87898101097216,2.417229214834665,,2.9604456505442114,0.3178996090259988
105,,,,,,,,,,0.49975984649090927,0.5100699462348497,0.05213759075159722,,,,,,,,,,8,9.1,1.5132745950421556,3.0281510790842643,3.523856349123889,2.907140868210321,2.795176195235171,2.651960482323684,3.1885307728468337,2.859154023665332,2.929304719220064,2.512693867732745,3.36819689727188,2.976416525471418,0.29576658974137143
