iteration,0,1,2,3,4,5,6,7,8,9,mean_target,std_target,regret_0,regret_1,regret_2,regret_3,regret_4,regret_5,regret_6,regret_7,regret_8,regret_9,mean_regret,std_regret,mean_cum_regret,std_cum_regret
93,8.1,10.1,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.768000000000001,2.489733586818745,2.3100000000000005,0.3100000000000005,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6420000000000003,2.489733586818745,315.08799999999974,245.25047188752532
94,8.1,10.1,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.768000000000001,2.489733586818745,2.3100000000000005,0.3100000000000005,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6420000000000003,2.489733586818745,317.72999999999973,247.74020547434407
95,8.1,10.1,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.768000000000001,2.489733586818745,2.3100000000000005,0.3100000000000005,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6420000000000003,2.489733586818745,320.37199999999973,250.2299390611628
96,8.1,10.1,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.768000000000001,2.489733586818745,2.3100000000000005,0.3100000000000005,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6420000000000003,2.489733586818745,323.0139999999997,252.71967264798155
97,8.1,10.1,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.768000000000001,2.489733586818745,2.3100000000000005,0.3100000000000005,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6420000000000003,2.489733586818745,325.6559999999997,255.2094062348003
98,8.1,10.1,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.768000000000001,2.489733586818745,2.3100000000000005,0.3100000000000005,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6420000000000003,2.489733586818745,328.2979999999997,257.69913982161904
99,8.1,10.1,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.768000000000001,2.489733586818745,2.3100000000000005,0.3100000000000005,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6420000000000003,2.489733586818745,330.9399999999997,260.1888734084378
100,8.1,10.1,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.768000000000001,2.489733586818745,2.3100000000000005,0.3100000000000005,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6420000000000003,2.489733586818745,333.5819999999997,262.6786069952566
101,8.1,10.1,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.768000000000001,2.489733586818745,2.3100000000000005,0.3100000000000005,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6420000000000003,2.489733586818745,336.2239999999997,265.16834058207536
102,8.1,10.1,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.768000000000001,2.489733586818745,2.3100000000000005,0.3100000000000005,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6420000000000003,2.489733586818745,338.8659999999997,267.65807416889413
103,8.1,10.1,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.768000000000001,2.489733586818745,2.3100000000000005,0.3100000000000005,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6420000000000003,2.489733586818745,341.5079999999997,270.1478077557129
104,8.1,10.1,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.768000000000001,2.489733586818745,2.3100000000000005,0.3100000000000005,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6420000000000003,2.489733586818745,344.1499999999997,272.6375413425317
105,8.1,10.1,10.16,7.84,10.26,5.47,3.71,9.84,4.27,7.93,7.768000000000001,2.489733586818745,2.3100000000000005,0.3100000000000005,0.25,2.5700000000000003,0.15000000000000036,4.94,6.7,0.5700000000000003,6.140000000000001,2.4800000000000004,2.6420000000000003,2.489733586818745,346.7919999999997,275.12727492935045
