iteration,trust_score_0,trust_score_1,trust_score_2,trust_score_3,trust_score_4,trust_score_5,trust_score_6,trust_score_7,trust_score_8,trust_score_9,mean_trust_score,std_trust_score,plateau_duration_0,plateau_duration_1,plateau_duration_2,plateau_duration_3,plateau_duration_4,plateau_duration_5,plateau_duration_6,plateau_duration_7,plateau_duration_8,plateau_duration_9,mean_plateau_duration,std_plateau_duration,uncertainty_0,uncertainty_1,uncertainty_2,uncertainty_3,uncertainty_4,uncertainty_5,uncertainty_6,uncertainty_7,uncertainty_8,uncertainty_9,mean_uncertainty,std_uncertainty
80,,,,,,0.4992603557879361,,,0.4469176758849612,,0.48448040062159875,0.01543130478420468,,,,,,2,,,9.0,,8.511984126984128,2.664622526478522,0.7158152138096843,0.6838074628044617,0.9101464783074368,0.4905046539926274,0.8683692481013663,,0.7362252393378085,0.5602533420167523,,0.6996078260864107,0.704577114878633,0.11840645032749579
81,,,,,,0.4992603557879361,,,0.4469176758849612,0.49506919719887393,0.4842428960748116,0.015405279598737638,,,,,,2,,,9.0,9.0,8.570714285714285,2.6725761583153185,0.7130159870655544,0.6811463183564923,0.9199646160916528,0.4906489201570079,0.8669126128737389,,0.732000149962302,0.5502005149203771,0.7216813306219673,,0.7028077298888364,0.12096079378375006
82,,0.4752921683103691,0.499506903858624,0.47275893002689867,,0.4992603557879361,,,,0.49506919719887393,0.48399398562743157,0.015442624568199725,,9.0,6.0,11.0,,2,,,,9.0,8.608333333333333,2.6792656654712017,0.7099006017294444,,,,0.8702738711267022,,0.7278220779327317,0.5345515143382048,0.7467570036040467,,0.7037778351863387,0.12265084917854399
83,,0.4752921683103691,0.499506903858624,0.47275893002689867,,0.4992603557879361,0.4802869974064865,,,0.49506919719887393,0.4837852979824776,0.015462266528654874,,9.0,6.0,11.0,,2,11.0,,,9.0,8.633333333333331,2.6958415621833307,0.748901911810521,,,,0.8798971393251113,0.6606098019852065,,0.5300662608610269,0.737463978992329,,0.7073694249706814,0.1237367891393574
84,0.48295289045738615,0.4752921683103691,0.499506903858624,0.47275893002689867,0.48880850446702956,,0.4802869974064865,,,0.49506919719887393,0.48360245605719143,0.01548146436314602,8.0,9.0,6.0,11.0,11.0,,11.0,,,9.0,8.6,2.830586904198884,,,,,,0.6552770854412348,,0.5256509008918188,0.7282750396885169,,0.704985101018557,0.122985003124105
85,0.48295289045738615,0.4752921683103691,0.499506903858624,0.47275893002689867,0.48880850446702956,0.4992603557879361,0.4802869974064865,,,0.49506919719887393,0.483556536559168,0.015513539345163247,8.0,9.0,6.0,11.0,11.0,1,11.0,,,9.0,8.547222222222222,2.9634619082217815,,0.6986015604079655,,,,,,0.518930367282043,0.7216357417140107,0.6786996625703128,0.7029310414555751,0.1226160635494943
86,0.48295289045738615,,0.499506903858624,0.47275893002689867,0.48880850446702956,0.4992603557879361,0.4802869974064865,0.49531591033010863,,,0.48350837460729085,0.015547281267953888,8.0,,6.0,11.0,11.0,1,11.0,11.0,,,8.562626262626264,2.9734191268552395,,0.6945157501958887,,0.5143203633444716,,,0.7152741497927605,,0.7141165910602886,0.6734876766714095,0.7004606291726396,0.12144577061080196
87,0.48295289045738615,,0.499506903858624,,0.48880850446702956,0.4992603557879361,,0.49531591033010863,,,0.485435727428317,0.015354597202019236,8.0,,6.0,,11.0,1,,11.0,,,8.527272727272727,2.9444567458204145,0.7335850759297943,0.6915627286504716,0.9051178559484204,0.5115128260400166,0.8783689828357149,0.64845346441738,0.7115795631783464,,0.7099445211310431,0.6728588322892816,0.6980865749283587,0.12139705408000455
88,,,,,,,,0.49531591033010863,,,0.4873136854378558,0.01729057710868753,,,,,,,,11.0,,,8.455328282828285,3.03052539682864,0.7669493502269321,0.6880773826230876,0.9216162312855648,0.5122497215986709,0.8736295875383492,0.6435098011992796,0.7087133151436041,,0.70601406192666,0.6670838011059089,0.7005200917301713,0.12525084678243645
89,,,,,,0.4992603557879361,,0.49531591033010863,,,0.4891916434473946,0.02076743224203187,,,,,,0,,11.0,,,8.383383838383839,3.126406684316551,0.7692607600064104,0.6845544024764566,0.9426479782682584,0.5130752693019587,0.871324406789777,,0.7047483966713407,,0.7032304030405796,0.6625859321474199,0.7014414164218212,0.12886739624178564
90,,,,,,0.4992603557879361,,0.49531591033010863,0.44500362227395146,,0.49106960145693346,0.02515412909969269,,,,,,0,,11.0,8.0,,8.361439393939394,3.095510509328127,0.7646412913340406,0.696184774246322,0.9479408468298302,0.5104836040350992,0.8678477757915994,,0.7010533987818964,0.5163091962347313,,0.6549322629206383,0.7009787224073499,0.129671254547071
91,,,,,,0.4992603557879361,,,0.44500362227395146,,0.4929593447746998,0.030020126827001455,,,,,,0,,,8.0,,8.35829836829837,3.075354739897086,0.7698578637813999,0.7022998052892077,0.9487004677789002,0.5090628586246961,0.8661464632494446,,0.6986313386769867,0.5181286285872607,,0.6515136947019111,0.7015745680376095,0.12983152532480716
92,,,,,,0.4992603557879361,,,0.44500362227395146,,0.4948490880924661,0.03519533417219423,,,,,,0,,,8.0,,8.355157342657343,3.0608088361400054,0.7754667962101541,0.7366114462023635,0.9482024483677424,0.5066156045190715,0.864743685364505,,0.6978739137235116,0.521189204007845,,0.6433033537412177,0.7046421497609647,0.1304860357687064
93,,,,,,0.4992603557879361,,,0.44500362227395146,,0.49673883141023245,0.04056156812936998,,,,,,0,,,8.0,,8.352016317016316,3.0519530106010238,0.8004615878827746,0.7662981067687191,0.9459047806260156,0.506953203778308,0.8604752718025226,,0.6960439513023859,0.515345185170249,,0.6415050728964856,0.7086412691487642,0.13290898232414325
94,,,,,,0.4992603557879361,,,0.44500362227395146,,0.4986285747279989,0.04605209875317897,,,,,,0,,,8.0,,8.348875291375291,3.048836846861314,0.801288795076082,0.7901228520839845,0.94386206627301,0.5042913568881761,0.8566155233017242,0.6593701044345036,0.6926316580515134,0.5105967612887754,0.6950659126126251,0.6337720742354339,0.7087617104245829,0.13487105929561655
95,,,0.499506903858624,0.6483365583770929,,,,,,,0.5010363124725716,0.05109088741521341,,,7.0,8.0,,,,,,,8.333234265734266,3.0531241634797373,0.8288808679837432,0.8103904827078202,,,0.8521607124379934,0.6533219121502488,0.6889714939969346,0.5049234546781689,0.690780456006318,0.6275379601205382,0.7106388407544344,0.13811362353764
96,,0.4750454983864562,0.499506903858624,0.6483365583770929,,0.4992603557879361,,,,0.49506919719887393,0.50149318767992,0.050621205653759514,,10.0,7.0,8.0,,0,,,,10.0,8.338426573426574,3.0633585240656407,0.8264186116001638,,,,0.849125255405994,,0.6853083589324919,0.503799477685062,0.6842707965274303,,0.7096979914955657,0.13636805373122832
97,0.4780134093086615,0.4750454983864562,0.499506903858624,0.6483365583770929,,0.4992603557879361,0.4802869974064865,,,0.49506919719887393,0.5019523053411221,0.05019574700396539,9.0,10.0,7.0,8.0,,0,10.0,,,10.0,8.325437062937063,3.065520234255303,,,,,0.8462289505756715,,,0.4999280918210869,0.680681048398003,,0.7090633304435123,0.1352976575131755
98,0.4780134093086615,0.4750454983864562,0.499506903858624,0.6483365583770929,0.48880850446702956,0.4992603557879361,0.4802869974064865,,,0.49506919719887393,0.5024608178138116,0.04979234725742453,9.0,10.0,7.0,8.0,10.0,0,10.0,,,10.0,8.311538461538461,3.071651734604401,,,0.92992185820771,,,0.6819813355417449,0.6790554287782821,0.4922789959584955,0.6711620606731272,,0.7073638070415835,0.13500275988319382
99,0.4780134093086615,0.4750454983864562,,0.6483365583770929,0.48880850446702956,,,,,0.49506919719887393,0.5029658081712054,0.049434989310234476,9.0,10.0,,8.0,10.0,,,,,10.0,8.292445054945055,3.0898971251812895,0.8256725146510656,,0.9454969214334108,0.5280548384767654,0.8385529931056468,0.6783017148055517,0.6756884163596387,0.4813020159385383,0.6643901290699842,,0.7061648814394708,0.13878167742651282
100,,0.4750454983864562,,,,0.4992603557879361,,,,0.49506919719887393,0.5034707985285993,0.04912450377417539,,10.0,,,,0,,,,10.0,8.273351648351648,3.109267607968799,0.8213366607287363,0.8051399860420703,0.9567903038771088,0.5265519048756818,0.8345192530690161,,0.6723427334673241,0.476898751632552,0.6598464866086345,0.6156144914434738,0.7043871256404299,0.14128385224206022
101,,,,,,0.4992603557879361,,,,,0.5039757888859931,0.04886178419042715,,,,,,0,,,,,8.254258241758242,3.1297422929020007,0.8183964082902139,0.8093668999549198,0.94999022859286,0.5263167241138981,0.8316217337780497,,0.6693628196432463,0.4708163146457338,0.6524798919553032,0.6100844182324824,0.700979509372056,0.14162681588892803
102,,,,,,0.4992603557879361,,,0.48644317641846574,,0.504480779243387,0.04864760443990754,,,,,,0,,,7.0,,8.235164835164834,3.1512996573239382,0.8139540850263579,0.812278697537896,0.9471351324928596,0.5251515628027079,0.827474777804226,0.6678886243680042,0.6669417141323214,0.5813232075055801,,0.6031921677841166,0.7102899799041624,0.12641671861695486
103,,,,,,,,0.49408325629489447,0.48644317641846574,,0.5044677751739745,0.04864999158102912,,,,,,,,12.0,7.0,,8.228571428571428,3.168853523446804,0.8096061053031397,0.8157696333726436,0.9426298748296732,0.5236506855988324,0.8237694999231441,0.6621178116546963,0.6637793327833237,,,0.6021795594131847,0.708568853222054,0.1257735287421786
104,,,,,,0.4992603557879361,,0.49408325629489447,0.48644317641846574,,0.5044642530586789,0.04865036462898261,,,,,,0,,12.0,7.0,,8.214285714285714,3.1778891723653193,0.8067408938072365,0.8186316518399581,0.9514707588610088,0.5210950278755843,0.8216814509959622,,0.6608533864934523,,,0.5973256792591095,0.7087839471408811,0.12808584503086784
105,,,0.4992603557879361,,,0.4992603557879361,,0.49408325629489447,0.48644317641846574,,0.5044607309433833,0.048650739968956816,,,6.0,,,0,,12.0,7.0,,8.2,3.187475490101846,0.8293544429346799,0.8308911065769031,0.9474656863153588,0.5200718302978495,0.8185341441593922,0.6669853897169598,0.6576046432501389,0.5759923713551249,0.6727996424843121,0.5961157569211221,0.7115815014011841,0.13037810995929305
