iteration,trust_score_0,trust_score_1,trust_score_2,trust_score_3,trust_score_4,trust_score_5,trust_score_6,trust_score_7,trust_score_8,trust_score_9,mean_trust_score,std_trust_score,plateau_duration_0,plateau_duration_1,plateau_duration_2,plateau_duration_3,plateau_duration_4,plateau_duration_5,plateau_duration_6,plateau_duration_7,plateau_duration_8,plateau_duration_9,mean_plateau_duration,std_plateau_duration,uncertainty_0,uncertainty_1,uncertainty_2,uncertainty_3,uncertainty_4,uncertainty_5,uncertainty_6,uncertainty_7,uncertainty_8,uncertainty_9,mean_uncertainty,std_uncertainty
84,0.4741526132502096,0.644768170939045,0.45927741328698946,,0.430440699229401,,,0.47621095855769396,,0.47665069803057775,0.6001826468182225,0.19027372484698685,10.0,8.0,11,,10.0,,,8,,12.0,9.198225108225108,1.856842107758339,,3.8230474250819695,4.13201438722197,4.758289980051083,,3.726149428411032,5.920157752842399,,4.215503317354952,5.616653069118463,4.549166188915848,0.6947420080424697
85,0.4741526132502096,,,,0.430440699229401,,,0.47621095855769396,,,0.597465475915791,0.1954677996034696,10.0,,,,10.0,,,8,,,9.165876623376622,1.893991865723348,,3.832996396261182,4.110052000204108,4.749769968710154,,3.707465324084721,5.900490344975641,,4.190791678361852,5.58755342670942,4.553581720262977,0.6874241621917774
86,0.4741526132502096,,,FAILED,0.430440699229401,1.0,,0.47621095855769396,,,0.5947483050133596,0.20128662619333465,10.0,,,FAILED,10.0,6.0,,8,,,9.133528138528138,1.9332718104031072,,3.845252048718848,4.092086324460772,,4.4607649295173495,,5.887986492376977,,4.166480933785274,5.566413822096934,4.562421370237763,0.6810756955883948
87,0.4741526132502096,,,,,1.0,,0.47621095855769396,0.44768203843490034,,0.5896790153606879,0.20235032037246106,10.0,,,,,6.0,,8,10,,9.105465367965367,1.9471070864237472,,3.859179380414661,4.072269377691662,4.729782384124925,4.435399174768192,,5.871150006297078,4.266531684273685,,5.545408186873485,4.5682476858307055,0.6715186481382511
88,0.4741526132502096,,,,,1.0,,,0.44768203843490034,,0.5877155108316063,0.20182821436156578,10.0,,,,,6.0,,,10,,9.061493506493507,1.9824619822451564,4.985001838041901,3.844243674724463,4.050885790648734,4.721909252496861,4.411342714809826,3.7230742726881,5.849589471492873,4.247576103562276,,5.520352649373989,4.566652192159393,0.6666788598584429
89,,,,,,,,,0.44768203843490034,,0.5839015751562956,0.1981107014411442,,,,,,,,,10,,9.055854978354978,1.9825783117847362,4.960225956694842,3.851569291920156,4.032281797455459,4.830356456439989,4.391605832295903,3.7511464888845416,5.837974590932436,4.246635243224345,,5.503006798011634,4.579038121959902,0.659068373637676
90,,,,,,,,,0.44768203843490034,,0.5800876394809847,0.19488184903920183,,,,,,,,,10,,9.05021645021645,1.9930513720125342,4.934592609499368,3.861711595937608,4.011462255308617,4.8219865296279805,4.369167759610657,3.775032324403559,5.812756511419897,4.249648979849854,,5.47880015908683,4.57737700984689,0.6455399698606953
91,,,,,,,,,0.44768203843490034,,0.5762737038056741,0.1921662907241704,,,,,,,,,10,,9.044577922077924,2.013719577898791,4.9169628297255015,3.85045339788301,3.990776035738745,4.801441562504486,4.346832438622952,3.754503716393695,5.807359243309307,4.249814878539737,4.531643983709343,5.458063544569924,4.57078516309967,0.6454248485967446
92,,0.46821266788295274,,,,,,,,,0.5724777740093471,0.18997421955425997,,7.0,,,,,,,,,9.028939393939394,2.039787697539508,4.892330937776343,,3.971289199109271,4.794160164183761,4.3249127691055245,3.7786277809986255,5.779377248057073,4.248503126941806,4.50728867444405,5.446435235930233,4.56399936638713,0.6316200651522581
93,,0.46821266788295274,,0.9666666666666667,,,,FAILED,,,0.570888788001221,0.18701238546163557,,7.0,,6,,,,FAILED,,,9.025800865800864,2.0632741234973153,4.870261225007627,3.9436836567662272,3.951168949469783,,4.304130631267585,3.799981564843019,5.759417955124437,,4.4852423539682205,5.425099719186471,4.56461434511615,0.6217806302514761
94,,,,0.9666666666666667,,,0.4885077437103247,,,,0.5728179728143692,0.18264050360987474,,,,6,,,11.0,,,,8.965519480519479,2.1567710112512772,4.857594970492042,3.926820133040693,3.93506389524102,,4.283070612675116,3.8209711776671305,,4.25240011418025,4.461533141287205,5.402322739191347,4.566501345620553,0.6322829554904509
95,,,0.46672965688238177,0.9666666666666667,,,0.4885077437103247,,,,0.5761775837050548,0.17851780693780864,,,10,6,,,11.0,,,,8.896904761904763,2.2616872201152516,4.8442166689956325,3.910756709332865,,,4.260984163266427,3.837078681126102,,4.250992308573548,4.440363482214253,5.381633875679015,4.572909571533904,0.6399806825189394
96,,,0.46672965688238177,0.9666666666666667,0.44766722219360777,,0.4885077437103247,,,,0.5794694469266914,0.17531457700673192,,,10,6,9.0,,11.0,,,,8.837380952380952,2.3875380468528804,4.823588839363343,3.890407933074221,4.00237652752156,,,3.857360941150102,,4.245396591980674,4.418038692981681,5.361509020134329,4.588105378891955,0.6444248366834692
97,,,,0.9666666666666667,0.44766722219360777,,0.4885077437103247,,,,0.5825890449186859,0.17317368954515178,,,,6,9.0,,11.0,,,,8.787857142857144,2.5279661301334797,4.800600500175943,3.8709736048104766,3.983425107784674,5.106888218100503,,3.8398017863894154,,4.246446658322551,4.396524329887522,5.3450134245340655,4.5952202119295595,0.6597243278759749
98,,0.6465021613276217,,,0.44766722219360777,0.8200816654498521,0.4885077437103247,,,0.46551463233807616,0.5857086429106804,0.1720051823361769,,4.0,,,9.0,9.0,11.0,,,13.0,8.738333333333333,2.6800917272859652,4.784764742795253,,3.966417352895043,5.084387753486671,,,5.992254612903593,4.248950782317677,4.375040023781012,,4.6083186958955435,0.6704734781984908
99,,0.6465021613276217,,,0.44766722219360777,0.8200816654498521,,0.6521041645642937,,0.46551463233807616,0.5871411777056579,0.17252232082956598,,4.0,,,9.0,9.0,,5,,13.0,8.711666666666666,2.7181289520550713,4.766411929423342,,3.947519780896521,5.062520152032215,,,5.974607966229928,,4.352903621082335,5.449409365557442,4.616165790258115,0.6688476122524074
100,0.4680028771628921,0.6465021613276217,,,0.44766722219360777,0.8200816654498521,,0.6521041645642937,,,0.5871079357839137,0.1725432349152222,11.0,4.0,,,9.0,9.0,,5,,,8.709999999999999,2.7233986120287272,4.85241204334474,,3.928750390696765,5.049641140368821,4.650626774957062,,5.949448082778513,,4.331303017410159,5.428020890333787,4.62730346616034,0.661338621726075
101,,0.6465021613276217,,,,0.8200816654498521,,0.6521041645642937,0.4494826263332579,,0.5871259416628973,0.1725288619893698,,4.0,,,,9.0,,5,9,,8.7,2.72213151776324,4.842998119877339,3.916262743184333,3.9153205889659817,5.026627625682292,4.628772831004834,3.908973345014512,5.936438746657869,,,5.421043076516483,4.630903056586175,0.6504149078631815
102,,,,,,,,0.6521041645642937,0.4494826263332579,,0.5871259416628973,0.1725288619893698,,,,,,,,5,9,,8.7,2.72213151776324,4.821660576324368,3.923126624266512,3.896641374114635,5.095482432838028,4.609248516226925,3.929892758043124,5.9203287214324005,,,5.399231192512852,4.640328474850044,0.6443825133791325
103,,,,,,,,0.6521041645642937,0.4494826263332579,,0.5871259416628973,0.1725288619893698,,,,,,,,5,9,,8.7,2.72213151776324,4.804178272913198,3.921648902698321,3.8889875350398353,5.071519495645409,4.593614435833483,3.9127016037307176,5.898942212378516,4.342102345934633,,5.384669406299526,4.637901348106411,0.6370863132780821
104,,,,,,,,,0.4494826263332579,,0.5871259416628973,0.1725288619893698,,,,,,,,,9,,8.7,2.72213151776324,4.784643292095806,3.9286493649447856,3.877161305340455,5.052627577113173,4.5748312839458505,3.926970085584608,5.8827981329660295,4.340503667928919,4.637098021650559,5.370888311484223,4.63761710430544,0.6292995340424836
105,,,,,,,,,,,0.5871259416628973,0.1725288619893698,,,,,,,,,,,8.7,2.72213151776324,4.764819869192118,3.934463271522586,3.861846080770761,5.035596546684405,4.555805936307003,3.940755059790252,5.863412113248098,4.338308819194568,4.615088169020131,5.354045696116143,4.626414156184607,0.6219168129956951
