iteration,0,1,2,3,4,5,6,7,8,9,mean_target,std_target,regret_0,regret_1,regret_2,regret_3,regret_4,regret_5,regret_6,regret_7,regret_8,regret_9,mean_regret,std_regret,mean_cum_regret,std_cum_regret
85,2.85,2.33,2.26,2.47,2.04,2.9,2.75,3.01,3.1,2.33,2.604,0.3628345199796856,0.5299999999999998,1.0499999999999998,1.12,0.9099999999999997,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.2799999999999998,1.0499999999999998,0.7759999999999999,0.3628345199796856,78.58399999999993,27.346616713774143
86,2.85,2.33,2.26,2.48,2.04,2.9,2.75,3.01,3.1,2.33,2.6049999999999995,0.3624377341159597,0.5299999999999998,1.0499999999999998,1.12,0.8999999999999999,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.2799999999999998,1.0499999999999998,0.7749999999999999,0.36243773411595975,79.35899999999994,27.709054447890104
87,2.85,2.33,2.26,2.48,2.04,2.9,2.75,3.01,3.1,2.38,2.61,0.3585464482539961,0.5299999999999998,1.0499999999999998,1.12,0.8999999999999999,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.2799999999999998,1.0,0.7699999999999999,0.3585464482539961,80.12899999999993,28.0676008961441
88,2.85,2.33,2.26,2.48,2.04,2.9,2.75,3.01,3.1,2.38,2.61,0.3585464482539961,0.5299999999999998,1.0499999999999998,1.12,0.8999999999999999,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.2799999999999998,1.0,0.7699999999999999,0.3585464482539961,80.89899999999993,28.426147344398096
89,2.85,2.33,2.26,2.48,2.04,2.9,2.75,3.01,3.1,2.38,2.61,0.3585464482539961,0.5299999999999998,1.0499999999999998,1.12,0.8999999999999999,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.2799999999999998,1.0,0.7699999999999999,0.3585464482539961,81.66899999999993,28.784693792652092
90,2.85,2.33,2.26,2.48,2.04,2.9,2.75,3.01,3.1,2.38,2.61,0.3585464482539961,0.5299999999999998,1.0499999999999998,1.12,0.8999999999999999,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.2799999999999998,1.0,0.7699999999999999,0.3585464482539961,82.43899999999992,29.14324024090609
91,2.85,2.33,2.26,2.48,2.04,2.9,2.75,3.01,3.1,2.38,2.61,0.3585464482539961,0.5299999999999998,1.0499999999999998,1.12,0.8999999999999999,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.2799999999999998,1.0,0.7699999999999999,0.3585464482539961,83.20899999999992,29.501786689160085
92,2.85,2.33,2.26,2.48,2.04,2.9,2.75,3.01,3.1,2.38,2.61,0.3585464482539961,0.5299999999999998,1.0499999999999998,1.12,0.8999999999999999,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.2799999999999998,1.0,0.7699999999999999,0.3585464482539961,83.97899999999991,29.86033313741408
93,2.85,2.33,2.26,2.48,2.04,2.9,2.75,3.01,3.1,2.38,2.61,0.3585464482539961,0.5299999999999998,1.0499999999999998,1.12,0.8999999999999999,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.2799999999999998,1.0,0.7699999999999999,0.3585464482539961,84.74899999999991,30.218879585668077
94,2.85,2.33,2.26,2.48,2.04,2.9,2.75,3.01,3.1,2.38,2.61,0.3585464482539961,0.5299999999999998,1.0499999999999998,1.12,0.8999999999999999,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.2799999999999998,1.0,0.7699999999999999,0.3585464482539961,85.5189999999999,30.577426033922073
95,2.85,2.33,2.26,2.48,2.04,2.9,2.75,3.01,3.1,2.38,2.61,0.3585464482539961,0.5299999999999998,1.0499999999999998,1.12,0.8999999999999999,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.2799999999999998,1.0,0.7699999999999999,0.3585464482539961,86.2889999999999,30.93597248217607
96,2.86,2.33,2.26,2.48,2.04,2.9,2.75,3.01,3.1,2.38,2.6109999999999998,0.35930333826571786,0.52,1.0499999999999998,1.12,0.8999999999999999,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.2799999999999998,1.0,0.7689999999999999,0.35930333826571786,87.05799999999991,31.295275820441788
97,2.86,2.33,2.26,2.48,2.04,2.9,2.75,3.01,3.1,2.38,2.6109999999999998,0.35930333826571786,0.52,1.0499999999999998,1.12,0.8999999999999999,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.2799999999999998,1.0,0.7689999999999999,0.35930333826571786,87.82699999999991,31.654579158707506
98,2.86,2.33,2.26,2.48,2.04,2.9,2.75,3.01,3.1,2.38,2.6109999999999998,0.35930333826571786,0.52,1.0499999999999998,1.12,0.8999999999999999,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.2799999999999998,1.0,0.7689999999999999,0.35930333826571786,88.59599999999992,32.013882496973224
99,2.86,2.33,2.26,2.52,2.04,2.9,2.75,3.01,3.1,2.38,2.6149999999999993,0.35790284218547974,0.52,1.0499999999999998,1.12,0.8599999999999999,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.2799999999999998,1.0,0.7649999999999999,0.35790284218547974,89.36099999999992,32.371785339158706
100,2.86,2.33,2.26,2.52,2.04,2.9,2.75,3.01,3.1,2.38,2.6149999999999993,0.35790284218547974,0.52,1.0499999999999998,1.12,0.8599999999999999,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.2799999999999998,1.0,0.7649999999999999,0.35790284218547974,90.12599999999992,32.72968818134419
101,2.86,2.33,2.26,2.52,2.04,2.9,2.75,3.01,3.1,2.38,2.6149999999999993,0.35790284218547974,0.52,1.0499999999999998,1.12,0.8599999999999999,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.2799999999999998,1.0,0.7649999999999999,0.35790284218547974,90.89099999999992,33.08759102352967
102,2.86,2.33,2.26,2.52,2.04,2.9,2.75,3.01,3.1,2.38,2.6149999999999993,0.35790284218547974,0.52,1.0499999999999998,1.12,0.8599999999999999,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.2799999999999998,1.0,0.7649999999999999,0.35790284218547974,91.65599999999992,33.44549386571515
103,2.86,2.33,2.26,2.52,2.04,2.9,2.75,3.01,3.1,2.38,2.6149999999999993,0.35790284218547974,0.52,1.0499999999999998,1.12,0.8599999999999999,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.2799999999999998,1.0,0.7649999999999999,0.35790284218547974,92.42099999999992,33.80339670790063
104,2.86,2.33,2.26,2.52,2.04,2.9,2.75,3.01,3.1,2.38,2.6149999999999993,0.35790284218547974,0.52,1.0499999999999998,1.12,0.8599999999999999,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.2799999999999998,1.0,0.7649999999999999,0.35790284218547974,93.18599999999992,34.16129955008611
105,2.86,2.33,2.26,2.52,2.04,2.9,2.75,3.01,3.1,2.38,2.6149999999999993,0.35790284218547974,0.52,1.0499999999999998,1.12,0.8599999999999999,1.3399999999999999,0.48,0.6299999999999999,0.3700000000000001,0.2799999999999998,1.0,0.7649999999999999,0.35790284218547974,93.95099999999992,34.519202392271595
