iteration,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
43,0.0,1.75,0.0,0.0,0.25,3.2,0.0,0.0,0.25,0.0,5.44
44,0.0,2.25,0.0,0.0,0.25,3.2,0.25,0.0,0.25,0.0,5.26
45,0.0,2.75,0.0,0.0,0.25,3.2,0.0,0.0,0.25,0.0,5.28
46,0.0,1.5,0.0,0.0,0.25,3.2,0.0,0.0,0.25,0.0,5.52
47,0.0,1.5,0.0,0.0,0.25,1.8,0.0,0.0,0.25,0.0,3.86
48,0.0,3.25,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.25,0.75,5.59
49,0.0,3.0,0.0,0.0,0.25,2.6,0.0,0.0,0.25,0.0,5.21
50,0.0,1.25,0.0,0.0,0.25,3.2,0.25,0.0,0.25,0.0,4.87
51,0.0,1.0,0.0,0.0,0.25,3.0,0.0,0.0,0.25,0.0,5.26
52,0.0,3.0,0.0,0.0,0.25,2.4000000000000004,0.25,0.0,0.25,0.0,4.58
53,0.0,2.0,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.25,0.75,5.26
54,0.0,1.75,0.0,0.0,0.25,3.0,0.25,0.0,0.25,0.0,4.85
55,0.0,1.5,0.0,0.0,0.25,3.2,0.0,0.0,0.25,0.5,7.05
56,0.0,2.5,0.0,0.0,0.25,3.2,0.0,0.0,0.25,0.0,5.13
57,0.0,1.75,0.0,0.0,0.25,2.6,0.0,0.0,0.25,0.0,4.79
58,0.0,2.75,0.0,0.0,0.0,2.6,0.25,0.0,0.25,0.0,2.97
59,0.0,1.5,0.0,0.0,0.0,3.0,0.0,0.0,0.25,0.5,4.86
60,0.0,1.5,0.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.25,0.5,4.33
61,0.0,2.0,0.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.25,0.75,3.96
62,0.0,2.5,0.0,0.0,0.0,2.6,0.0,0.0,0.25,0.5,3.29
63,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.25,0.5,3.79
64,0.0,3.0,0.5,0.0,0.0,2.4000000000000004,0.0,0.0,0.25,1.25,0.13
65,0.0,2.75,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.25,0.75,5.38
66,0.0,1.5,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.25,0.75,6.31
67,0.75,1.5,0.5,0.25,0.5,2.4000000000000004,0.0,0.0,0.5,0.5,0.02
68,0.5,0.25,0.0,0.0,0.25,1.2,0.5,0.0,0.0,0.5,0.23
69,0.0,0.25,0.0,0.0,0.25,3.0,0.0,0.0,0.0,0.0,4.09
70,0.0,1.5,0.0,0.0,0.25,3.2,0.25,0.0,0.0,0.5,7.95
71,0.0,1.5,0.0,0.0,0.25,3.2,0.0,0.0,0.0,0.0,7.74
72,0.0,1.5,0.0,0.0,0.25,3.0,0.0,0.0,0.0,0.0,7.56
73,0.0,1.5,0.0,0.0,0.25,3.2,0.0,0.0,0.0,0.5,10.57
74,0.0,1.5,0.0,0.0,0.25,3.0,0.0,0.0,0.25,0.0,5.36
75,0.0,1.5,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.0,0.0,6.71
76,0.0,1.5,0.0,0.0,0.25,2.2,0.0,0.0,0.0,0.25,7.39
77,0.0,1.5,0.0,0.0,0.25,2.2,0.0,0.0,0.0,0.0,6.35
78,0.0,1.5,1.0,1.0,0.0,1.6,0.0,0.0,0.5,0.0,0.02
79,0.0,1.5,1.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03
80,0.0,1.5,1.25,0.75,0.0,1.2,0.0,0.0,0.25,0.0,0.03
81,0.0,1.5,0.75,0.0,0.0,2.2,0.0,0.0,0.0,0.25,0.02
82,0.0,1.5,0.5,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.16
83,0.0,1.5,0.25,0.0,0.75,3.0,0.0,0.0,0.0,0.5,2.19
84,0.0,1.5,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.25,5.33
85,0.0,1.5,0.0,0.0,0.25,2.2,0.25,0.0,0.0,0.0,5.41
86,0.0,1.5,0.0,0.0,0.25,3.0,0.0,0.0,0.0,0.25,8.92
87,0.0,1.5,0.0,0.0,0.25,3.0,0.0,0.0,0.0,0.5,10.22
88,0.25,0.0,0.0,0.0,0.25,3.2,0.0,0.0,0.0,0.0,1.27
89,0.25,0.0,0.0,0.0,0.25,3.2,0.0,0.0,0.0,0.5,1.71
90,0.0,0.0,0.0,0.0,0.25,3.0,0.0,0.0,0.0,0.0,2.56
91,0.0,1.25,0.0,0.0,0.25,3.2,0.0,0.0,0.0,0.0,8.0
92,0.0,1.0,0.0,0.0,0.25,3.2,0.0,0.0,0.0,0.25,9.61
93,0.0,1.0,0.0,0.0,0.25,3.0,0.0,0.0,0.0,0.5,10.74
94,0.0,1.0,0.0,0.0,0.25,3.0,0.0,0.0,0.0,0.25,9.57
95,0.0,0.0,0.75,0.0,0.75,3.2,0.25,0.25,0.5,0.25,0.02
96,0.0,0.75,0.25,0.0,0.75,3.0,0.0,0.0,0.0,0.75,1.82
97,0.0,1.0,0.0,0.0,0.75,3.0,0.0,0.0,0.0,0.5,13.71
98,0.0,1.0,0.0,0.0,0.75,3.0,0.0,0.0,0.0,0.25,12.36
99,0.0,1.25,0.0,0.0,0.25,3.0,0.0,0.0,0.0,0.25,9.38
100,0.0,1.0,0.0,0.0,0.75,3.0,0.0,1.25,0.0,0.25,0.01
101,0.0,1.0,0.0,0.0,0.5,2.6,0.0,1.25,0.0,0.5,0.01
102,0.0,1.25,0.0,0.0,0.25,3.2,0.0,0.0,0.0,0.25,9.5
103,0.0,1.0,0.0,0.0,0.5,2.4000000000000004,0.0,0.0,0.0,0.5,11.35
104,0.0,1.25,0.0,0.0,0.5,3.0,0.0,0.0,0.0,0.0,9.85
105,0.0,1.0,0.0,0.0,0.75,2.2,0.0,0.0,0.0,0.25,9.69
