iteration,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
43,0.0,0.75,0.0,0.0,0.0,3.6,0.0,0.0,0.25,0.0,3.23
44,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.25,0.0,1.39
45,0.0,0.75,0.0,0.25,0.25,3.4000000000000004,0.0,0.0,0.25,0.0,5.5
46,0.0,0.75,0.0,0.25,0.0,2.4000000000000004,0.0,0.0,0.25,0.0,3.44
47,0.0,0.75,0.0,0.25,0.0,3.4000000000000004,0.0,0.0,0.25,0.0,3.66
48,0.0,0.75,0.0,0.25,0.25,2.2,0.0,0.0,0.25,0.0,4.58
49,0.0,0.75,0.0,0.0,0.0,3.4000000000000004,0.0,0.0,0.25,0.0,3.29
50,0.0,0.75,0.0,0.25,0.0,2.2,0.0,0.0,0.25,0.0,3.29
51,0.0,0.75,0.0,0.25,0.0,2.0,0.0,0.0,0.25,0.0,3.12
52,0.0,0.75,0.0,0.0,0.0,2.2,0.0,0.0,0.25,0.0,3.07
53,0.25,0.0,0.0,0.25,0.0,4.4,0.0,0.0,0.25,0.25,0.92
54,0.0,0.75,0.5,0.0,0.0,2.6,0.0,0.0,0.25,0.0,0.17
55,0.0,0.75,0.0,0.25,0.25,2.4000000000000004,0.0,0.0,0.0,0.5,10.07
56,0.0,0.75,0.0,0.25,0.25,2.4000000000000004,0.0,0.0,0.0,0.25,8.87
57,0.0,0.75,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.0,0.25,8.15
58,0.0,0.75,0.0,0.0,0.25,1.8,0.0,0.0,0.0,0.25,6.66
59,0.0,0.75,0.0,0.25,0.25,3.4000000000000004,0.0,0.0,0.0,0.25,10.0
60,0.0,0.75,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.25,0.5,5.6
61,0.0,0.75,0.0,0.25,0.25,2.2,0.0,0.0,0.0,0.5,9.46
62,0.5,0.75,0.75,0.25,0.25,1.2,0.5,0.5,0.5,0.0,0.02
63,0.0,0.75,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.25,0.0,4.38
64,0.0,0.75,0.0,0.25,0.25,2.6,0.0,0.0,0.0,0.25,9.31
65,0.0,0.75,0.0,0.0,0.25,2.6,0.0,0.0,0.0,0.25,8.48
66,0.0,0.75,0.0,0.0,0.25,2.4000000000000004,0.0,0.0,0.0,0.0,6.86
67,0.0,0.75,0.0,0.0,0.25,3.4000000000000004,0.0,0.0,0.0,0.0,7.34
68,0.0,0.25,0.0,0.25,0.0,3.4000000000000004,0.5,0.5,1.0,0.0,0.05
69,0.0,0.5,0.0,0.25,0.0,3.2,0.0,0.5,0.75,0.25,0.08
70,0.0,0.5,0.0,0.25,0.25,2.4000000000000004,0.0,0.0,0.25,0.25,4.67
71,0.0,0.5,0.0,0.25,0.25,2.6,0.0,0.0,0.25,0.25,4.87
72,0.0,0.75,0.0,0.25,0.25,2.6,0.0,0.0,0.0,0.5,10.57
73,0.0,2.0,0.0,0.25,0.25,2.4000000000000004,0.0,0.0,0.0,0.0,7.63
74,0.0,2.0,0.0,0.25,0.25,3.0,0.0,0.0,0.0,0.0,8.98
75,0.0,0.75,0.0,0.25,0.25,3.0,0.0,0.0,0.0,0.25,9.88
76,0.0,0.75,0.0,0.25,0.25,2.2,0.0,0.0,0.0,0.0,7.0
77,0.25,0.5,0.25,0.75,0.0,1.8,0.0,0.25,0.75,0.5,0.07
78,0.0,0.25,0.0,0.25,0.25,2.4000000000000004,0.0,0.0,0.0,0.5,6.14
79,0.0,0.5,0.0,0.25,0.0,3.0,0.0,0.0,0.0,0.25,5.38
80,0.75,0.75,0.0,0.25,0.5,4.800000000000001,0.0,0.0,0.5,0.25,0.36
81,1.0,0.0,0.0,0.25,0.25,2.6,0.0,0.0,0.0,0.5,0.07
82,0.25,0.25,0.0,0.25,0.25,3.2,0.0,0.0,0.0,0.25,2.44
83,0.25,0.5,0.0,0.25,0.25,2.2,0.0,0.0,0.0,0.25,2.73
84,0.5,0.75,0.25,0.25,0.5,2.6,0.5,0.5,0.0,0.5,0.06
85,0.0,0.5,0.0,0.25,0.5,2.6,0.0,0.0,0.0,0.25,8.99
86,0.0,0.5,0.0,0.25,0.25,2.6,0.0,0.0,0.0,0.5,8.85
87,0.0,0.5,0.0,0.25,0.25,2.6,0.0,0.0,0.0,0.25,7.58
88,0.0,0.5,0.0,0.25,0.25,3.0,0.0,0.0,0.0,0.5,9.29
89,0.0,0.5,0.0,0.25,0.25,2.2,0.0,0.0,0.0,0.25,6.87
90,0.0,0.5,0.0,0.25,0.25,2.4000000000000004,0.0,0.0,0.0,0.25,7.26
91,0.0,0.5,0.0,0.25,0.25,3.0,0.0,0.0,0.0,0.25,7.97
92,0.0,0.5,0.0,0.75,0.25,2.2,0.0,0.0,0.0,0.25,7.08
93,0.0,0.0,0.25,0.25,0.5,2.6,0.0,0.0,0.0,0.25,0.69
94,0.0,0.75,0.0,0.25,0.5,2.6,0.0,0.0,0.0,0.25,11.34
95,0.0,0.75,0.0,1.75,0.25,2.4000000000000004,0.0,0.0,0.0,0.25,7.09
96,0.0,0.5,0.0,0.25,0.25,3.2,0.0,0.0,0.0,0.25,8.04
97,0.0,0.75,0.0,0.25,0.5,3.4000000000000004,0.0,0.0,0.0,0.25,13.07
98,0.0,0.75,0.0,0.25,0.25,2.6,0.0,0.75,0.0,0.0,0.09
99,0.0,0.25,0.0,0.25,0.5,2.6,0.0,0.75,0.0,0.25,0.11
100,0.0,0.75,0.0,0.0,0.25,3.2,0.0,0.0,0.0,0.25,8.85
101,0.0,0.25,0.0,0.25,0.5,3.4000000000000004,0.0,0.0,0.0,0.25,6.44
102,0.0,0.0,0.0,0.25,0.25,3.2,0.0,0.0,0.0,0.25,3.41
103,0.0,0.25,0.25,0.25,0.25,3.4000000000000004,0.0,0.0,0.5,0.25,0.43
104,0.0,0.0,0.0,0.25,0.5,2.6,0.0,0.25,0.5,0.25,0.4
105,0.0,0.25,0.0,0.0,0.5,2.0,0.5,0.0,0.0,0.75,3.09
