iteration,AcidRed871_0gL,L-Cysteine-50gL,MethyleneB_250mgL,NaCl-3M,NaOH-1M,P10-MIX1,PVP-1wt,RhodamineB1_0gL,SDS-1wt,Sodiumsilicate-1wt,target
43,0.0,0.5,0.25,1.0,0.0,2.6,0.0,0.0,0.0,0.25,0.84
44,0.0,0.25,0.25,0.0,0.25,2.2,0.0,0.0,0.0,0.25,0.73
45,0.0,0.25,0.25,0.5,0.25,3.4000000000000004,0.0,0.0,0.0,0.25,1.05
46,0.0,0.25,0.25,0.25,0.0,2.6,0.25,0.0,0.0,0.25,0.65
47,0.0,0.25,0.25,0.5,0.5,3.4000000000000004,0.0,0.0,0.0,0.25,1.22
48,0.0,0.5,0.25,0.5,0.25,2.6,0.0,0.0,0.0,0.25,1.17
49,0.0,0.25,0.25,0.25,0.5,3.2,0.0,0.0,0.0,0.25,1.12
50,0.0,0.25,0.25,0.25,0.5,3.4000000000000004,0.0,0.0,0.0,0.25,1.14
51,0.0,0.25,0.25,0.25,0.5,3.4000000000000004,0.0,0.0,0.0,0.0,1.02
52,0.0,0.25,0.25,0.25,0.25,2.6,0.0,0.0,0.0,0.0,0.77
53,0.0,0.5,0.25,0.25,0.5,3.4000000000000004,0.0,0.0,0.0,0.0,1.36
54,0.0,0.25,0.25,0.25,0.25,3.2,0.0,0.0,0.0,0.0,0.87
55,0.0,0.25,0.25,0.25,0.0,3.4000000000000004,0.0,0.0,0.0,0.0,0.68
56,0.0,0.25,0.25,0.25,0.0,2.6,0.0,0.0,0.0,0.0,0.6
57,0.0,0.25,0.25,0.25,0.5,3.0,0.0,0.0,0.0,0.0,0.97
58,0.0,0.5,0.25,0.25,0.25,2.6,0.0,0.0,0.0,0.0,1.0
59,0.0,0.25,0.25,0.25,0.25,3.4000000000000004,0.0,0.0,0.25,0.0,0.69
60,0.0,0.25,0.25,0.25,0.25,3.0,0.0,0.0,0.0,0.0,0.84
61,0.5,0.25,0.0,0.0,0.25,1.2,0.5,0.0,0.0,0.0,0.2
62,0.0,0.25,0.0,0.25,0.25,3.4000000000000004,0.25,0.0,0.0,0.5,6.04
63,0.0,0.25,0.25,0.0,0.25,3.2,0.0,0.0,0.0,0.0,0.8
64,0.0,0.25,0.0,0.25,0.25,2.0,0.0,0.0,0.0,0.0,3.75
65,0.0,0.25,0.0,0.25,0.25,2.0,0.25,0.0,0.0,0.5,4.24
66,0.0,0.25,0.0,0.25,0.25,3.0,0.0,0.0,0.0,0.0,4.47
67,0.0,0.25,0.0,0.0,0.25,1.2,0.0,0.25,0.25,0.5,0.52
68,0.0,0.5,0.0,0.25,0.25,1.0,0.0,0.0,0.0,0.0,3.14
69,0.0,0.25,0.0,0.0,0.25,1.0,0.0,0.0,0.0,0.0,2.21
70,0.0,0.5,0.0,0.0,0.25,3.2,0.0,0.0,0.0,0.0,5.88
71,0.0,0.25,0.0,0.0,0.25,3.4000000000000004,0.0,0.0,0.0,0.0,4.08
72,0.0,0.25,0.0,0.25,0.25,3.4000000000000004,0.0,0.0,0.0,0.5,6.51
73,0.0,0.5,1.0,1.0,0.0,1.6,0.25,0.0,0.5,0.0,0.04
74,0.0,0.25,1.0,0.75,0.0,3.0,0.0,0.0,0.25,0.0,0.03
75,0.0,0.5,0.0,0.75,0.0,3.0,0.0,0.0,0.0,0.5,6.54
76,0.0,0.25,0.0,0.75,0.0,3.0,0.0,0.0,0.0,0.25,4.01
77,0.0,0.25,0.5,0.75,0.0,3.0,0.0,0.0,0.0,0.5,0.23
78,0.0,0.5,0.0,0.25,0.0,3.0,0.0,0.0,0.0,0.5,6.32
79,0.0,0.25,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.97
80,0.0,0.25,0.0,0.25,0.0,3.0,0.25,0.0,0.0,0.0,3.04
81,0.0,0.25,0.0,0.25,0.0,3.0,0.0,0.0,0.0,0.25,3.89
82,0.0,0.25,0.0,0.75,0.0,3.0,0.0,0.0,0.0,0.0,3.24
83,0.0,0.25,0.0,0.75,0.0,3.2,0.0,0.0,0.0,0.25,4.05
84,0.0,0.25,0.0,0.25,0.0,3.2,0.0,0.0,0.0,0.25,3.87
85,0.0,0.25,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,4.33
86,0.0,0.25,0.0,0.75,0.0,3.2,0.0,0.0,0.0,0.0,3.26
87,0.0,0.5,0.0,0.25,0.0,3.2,0.0,0.0,0.0,0.0,4.36
88,0.0,0.25,0.0,0.75,0.0,3.0,0.25,0.0,0.0,0.25,3.69
89,0.0,0.5,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,4.09
90,0.0,0.25,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.25,3.63
91,0.0,0.5,0.0,0.25,0.0,3.0,0.25,0.0,0.0,0.5,5.1
92,0.5,0.0,0.25,0.5,0.0,2.6,0.5,0.25,0.5,0.75,0.06
93,0.5,0.25,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,0.28
94,0.25,0.25,0.0,0.5,0.0,2.4000000000000004,0.0,0.0,0.0,0.0,1.35
95,0.0,0.25,0.0,0.75,0.0,2.6,0.0,0.0,0.0,0.25,3.84
96,0.0,0.0,0.0,0.25,0.0,3.0,0.0,0.0,0.0,0.5,3.0
97,0.0,0.0,0.0,0.75,0.0,3.0,0.0,0.0,0.0,0.25,2.57
98,0.0,0.0,0.0,0.25,0.0,3.0,0.0,0.0,0.0,0.0,2.02
99,0.0,0.25,0.0,0.25,0.0,3.2,0.25,0.0,0.0,0.25,3.63
100,0.0,0.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.25,5.01
101,0.0,0.25,0.0,0.75,0.0,3.0,0.25,0.0,0.0,0.0,3.21
102,0.0,0.5,0.0,0.25,0.25,3.2,0.0,0.0,0.0,0.25,8.04
103,0.0,0.5,0.0,0.5,0.0,1.2,0.25,0.0,0.0,0.25,2.42
104,0.0,0.5,0.0,0.25,0.0,2.0,0.0,0.0,0.0,0.25,4.67
105,0.0,0.5,0.0,0.25,0.0,1.2,0.0,0.0,0.0,0.25,3.27
